time,"Altitude (GPS) (m)","Average fuel consumption (km/L)","Average fuel consumption (total) (km/L)","Average fuel consumption 10 sec (km/L)","Average speed (km/h)","Average speed (GPS) (km/h)","Calculated boost (bar)","Calculated engine load value (%)","Calculated instant fuel consumption (km/L)","Calculated instant fuel rate (gal./h)","Distance travelled (km)","Distance travelled (total) (km)","Engine coolant temperature (℃)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (gallon)","Fuel used (total) (gallon)","Fuel used price ($)","Fuel used price (total) ($)","Instant engine power (based on fuel consumption) (kW)","Intake air temperature (℃)","Intake manifold absolute pressure (kPa)","OBD Module Voltage (V)","Speed (GPS) (km/h)","Throttle position (%)","Vehicle acceleration (m/s²)","Vehicle speed (km/h)",Latitude,Longtitude,
15:32:13.175,,,,,,,,,,,,,,,,,,,,,,,,,,26.6666666666667,,,-0.198395540937781,-78.4624417126179,
15:32:13.253,,,,,,,,,,,,,,,,,,,,,,,,11.8,,,,,-0.198395540937781,-78.4624417126179,
15:32:13.264,,,,,,,,17.6470588235294,,,,,,,,,,,,,,,,,,,,,-0.198395540937781,-78.4624417126179,
15:32:13.294,2608,,,,,66.826219377107,,,,,,,,,,,,,,,,,,,81.1079956054688,,,,-0.198395540937781,-78.4624417126179,
15:32:13.306,2608,,,,,66.8264072038043,,,,,,,,,,,,,,,,,,,81.1079956054688,,,,-0.1983842253685,-78.462645560503,
15:32:13.313,,,,,,,,,,,,,,2357,2.4,,,,,,,,,,,,,,-0.1983842253685,-78.462645560503,
15:32:13.360,2598.07504471121,,,,,66.8272479730142,,,,,,,,,,,,,,,,,,,81.0932739257812,,,,-0.1983842253685,-78.462645560503,
15:32:13.370,,,,,67.9352728449475,,,,,,17.2687780385556,44.2370058343889,,,,,,,,,,,,,,,0.251913583443417,82,-0.1983842253685,-78.462645560503,
15:32:13.417,,,,,,,,,,,,,,,,,,,,,,,,,,26.6666666666667,,,-0.1983842253685,-78.462645560503,
15:32:13.499,,,,,,,,,,,,,,,,,,,,,,,,11.8,,,,,-0.1983842253685,-78.462645560503,
15:32:13.515,,,,,,,,18.0392156862745,,,,,,,,,,,,,,,,,,,,,-0.1983842253685,-78.462645560503,
15:32:13.585,,,,,,,,,,,,,98,,,,,,,,,,,,,,,,-0.1983842253685,-78.462645560503,
15:32:13.655,,,,,,,,,,,,,,2365,2.4,,,,,,,,,,,,,,-0.1983842253685,-78.462645560503,
15:32:13.727,,,,,67.940758013618,,,,,,17.2769103407222,44.2451381365556,,,,,,,,,,,,,,,0.241178652034956,82,-0.1983842253685,-78.462645560503,
15:32:13.800,,,,,,,,,,,,,,,,,,,,,,,,,,26.6666666666667,,,-0.1983842253685,-78.462645560503,
15:32:13.886,,,,,,,,,,,,,,,,,,,,,,,,11.8,,,,,-0.1983842253685,-78.462645560503,
15:32:13.912,,,,,,,,18.4313725490196,,,,,,,,,,,,,,,,,,,,,-0.1983842253685,-78.462645560503,
15:32:13.961,,,,,,,,,,,,,,2356,2.4,,,,,,,,,,,,,,-0.1983842253685,-78.462645560503,
15:32:14.032,,,,,67.9454435734539,,,,,,17.2838620866111,44.2520898824445,,,,,,,,,,,,,,,0.228297905242525,82,-0.1983842253685,-78.462645560503,
15:32:14.093,,,,,,,,,,,,,,,,,,,,,,,,,,26.6666666666667,,,-0.1983842253685,-78.462645560503,
15:32:14.158,,,,,,,,,,,,,,,,,,,,,,,,11.8,,,,,-0.1983842253685,-78.462645560503,
15:32:14.167,,,,,,,,18.4313725490196,,,,,,,,,,,,,,,,,,,,,-0.1983842253685,-78.462645560503,
15:32:14.213,,,,,,,,,,,,,98,,,,,,,,,,,,,,,,-0.1983842253685,-78.462645560503,
15:32:14.271,,,,,,,,,,,,,,2341,2.3,,,,,,,,,,,,,,-0.1983842253685,-78.462645560503,
15:32:14.302,2607,,,,,66.8413054604571,,,,,,,,,,,,,,,,,,,80.6039978027344,,,,-0.1983842253685,-78.462645560503,
15:32:14.307,2607,,,,,66.8413744544881,,,,,,,,,,,,,,,,,,,80.6039978027344,,,,-0.198363647796214,-78.4628482349217,
15:32:14.314,2596.39688482013,,,,,66.8414897288928,,,,,,,,,,,,,,,,,,,80.6146408081055,,,,-0.198363647796214,-78.4628482349217,
15:32:14.318,,,,,67.9495106198487,,,,,,17.2902836383611,44.2585114341945,,,,,,,,,,,,,,,-0.233407168423364,81,-0.198363647796214,-78.4628482349217,
15:32:14.358,,,,,,,,,,,,,,,,,,,,,,,,,,26.6666666666667,,,-0.198363647796214,-78.4628482349217,
15:32:14.436,,,,,,,,,,,,,,,,,,,,,,,,11.8,,,,,-0.198363647796214,-78.4628482349217,
15:32:14.440,,,,,,,,18.0392156862745,,,,,,,,,,,,,,,,,,,,,-0.198363647796214,-78.4628482349217,
15:32:14.488,,,,,,,,,,,,,,2317,2.3,,,,,,,,,,,,,,-0.198363647796214,-78.4628482349217,
15:32:14.535,,,,,67.9526068971917,,,,,,17.2951746793611,44.2634024751945,,,,,,,,,,,,,,,-0.23843000745027,81,-0.198363647796214,-78.4628482349217,
15:32:14.585,,,,,,,,,,,,,,,,,,,,,,,,,,26.2745098039216,,,-0.198363647796214,-78.4628482349217,
15:32:14.676,,,,,,,,,,,,,,,,,,,,,,,,11.8,,,,,-0.198363647796214,-78.4628482349217,
15:32:14.678,,,,,,,,18.0392156862745,,,,,,,,,,,,,,,,,,,,,-0.198363647796214,-78.4628482349217,
15:32:14.739,,,,,,,,,,,,,98,,,,,,,,,,,,,,,,-0.198363647796214,-78.4628482349217,
15:32:14.799,,,,,,,,,,,,,,2307,2.3,,,,,,,,,,,,,,-0.198363647796214,-78.4628482349217,
15:32:14.858,,,,,67.9568539074383,,,,,,17.30235528825,44.2705830840833,,,,,,,,,,,,,,,-0.491151498105879,80,-0.198363647796214,-78.4628482349217,
15:32:14.916,,,,,,,,,,,,,,,,,,,,,,,,,,26.2745098039216,,,-0.198363647796214,-78.4628482349217,
15:32:14.995,,,,,,,,,,,,,,,,,,,,,,,,11.8,,,,,-0.198363647796214,-78.4628482349217,
15:32:15.039,,,,,,,,18.0392156862745,,,,,,,,,,,,,,,,,,,,,-0.198363647796214,-78.4628482349217,
15:32:15.108,,,,,,,,,,,,,,2304,2.3,,,,,,,,,,,,,,-0.198363647796214,-78.4628482349217,
15:32:15.157,,,,,67.9607804982236,,,,,,17.3089984926945,44.2772262885278,,,,,,,,,,,,,,,-0.493878392145706,80,-0.198363647796214,-78.4628482349217,
15:32:15.204,,,,,,,,,,,,,,,,,,,,,,,,,,26.2745098039216,,,-0.198363647796214,-78.4628482349217,
15:32:15.291,,,,,,,,18.0392156862745,,,,,,,,,,,,,,,,11.8,,,,,-0.198363647796214,-78.4628482349217,
15:32:15.327,2607,,,,,66.8560533253174,,,,,,,,,,,,,,,,,,,80.1360008239746,,,,-0.198363647796214,-78.4628482349217,
15:32:15.330,,,,,,66.8560989472539,,,,,,,,,,,,,,,,,,,80.1360008239746,,,,-0.198354595340788,-78.4630467183888,
15:32:15.331,2607,,,,,66.8561146957299,,,,,,,,,,,,,,,,,,,80.1360008239746,,,,-0.198354595340788,-78.4630467183888,
15:32:15.337,2595.16736273696,,,,,66.8561970869874,,,,,,,,,,,,,,,,,,,80.147550201416,,,,-0.198354595340788,-78.4630467183888,
15:32:15.348,,,,,,,,,,,,,98,,,,,,,,,,,,,,,,-0.198354595340788,-78.4630467183888,
15:32:15.387,,,,,,,,,,,,,,2294,2.3,,,,,,,,,,,,,,-0.198354595340788,-78.4630467183888,
15:32:15.435,,,,,67.9644381909919,,,,,,17.3151909860278,44.2834187818611,,,,,,,,,,,,,,,-0.248520280427899,80,-0.198354595340788,-78.4630467183888,
15:32:15.487,,,,,,,,,,,,,,,,,,,,,,,,,,26.2745098039216,,,-0.198354595340788,-78.4630467183888,
15:32:15.582,,,,,,,,18.0392156862745,,,,,,,,,,,,,,,,,,,,,-0.198354595340788,-78.4630467183888,
15:32:15.586,,,,,,,,,,,,,,,,,,,,,,,,11.8,,,,,-0.198354595340788,-78.4630467183888,
15:32:15.631,,,,,,,,,,,,,,2290,2.3,,,,,,,,,,,,,,-0.198354595340788,-78.4630467183888,
15:32:15.668,,,,,67.9674876762219,,,,,,17.3203563949167,44.28858419075,,,,,,,,,,,,,,,-0.245130857911722,80,-0.198354595340788,-78.4630467183888,
15:32:15.715,,,,,,,,,,,,,,,,,,,,,,,,,,26.2745098039216,,,-0.198354595340788,-78.4630467183888,
15:32:15.787,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,-0.198354595340788,-78.4630467183888,
15:32:15.802,,,,,,,,18.0392156862745,,,,,,,,,,,,,,,,,,,,,-0.198354595340788,-78.4630467183888,
15:32:15.849,,,,,,,,,,,,,98,,,,,,,,,,,,,,,,-0.198354595340788,-78.4630467183888,
15:32:15.896,,,,,,,,,,,,,,2290,2.3,,,,,,,,,,,,,,-0.198354595340788,-78.4630467183888,
15:32:15.943,,,,,67.9710865971936,,,,,,17.3264559193611,44.2946837151945,,,,,,,,,,,,,,,0,80,-0.198354595340788,-78.4630467183888,
15:32:16.393,,,,,,,,,,,,,,,,,,,,,,,,,,26.2745098039216,,,-0.198354595340788,-78.4630467183888,
15:32:16.458,2605,,,,,66.8705042535936,,,,,,,,,,,,,,,,,,,78.660001373291,,,,-0.198359121568501,-78.4632432740182,
15:32:16.460,2605,,,,,66.8705215047023,,,,,,,,,,,,,,,,,,,78.660001373291,,,,-0.198359121568501,-78.4632432740182,
15:32:16.461,2605,,,,,66.8705337231453,,,,,,,,,,,,,,,,,,,78.660001373291,,,,-0.198359121568501,-78.4632432740182,
15:32:16.463,2592.4503956552,,,,,66.8705694705612,,,,,,,,,,,,,,,,,,,78.6968879699707,,,,-0.198359121568501,-78.4632432740182,
15:32:16.495,,,,,,,,18.0392156862745,,,,,,,,,,,,,,,,,,,,,-0.198359121568501,-78.4632432740182,
15:32:16.499,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,-0.198359121568501,-78.4632432740182,
15:32:16.552,,,,,,,,,,,,,,2308,2.3,,,,,,,,,,,,,,-0.198359121568501,-78.4632432740182,
15:32:16.610,,,,,67.9798312913172,,,,,,17.3412918726945,44.3095196685278,,,,,,,,,,,,,,,0,80,-0.198359121568501,-78.4632432740182,
15:32:16.648,,,,,,,,,,,,,,,,,,,,,,,,,,26.2745098039216,,,-0.198359121568501,-78.4632432740182,
15:32:16.719,,,,,,,,,,,,,,,,,,,,,,,,11.9,,,,,-0.198359121568501,-78.4632432740182,
15:32:16.731,,,,,,,,18.4313725490196,,,,,,,,,,,,,,,,,,,,,-0.198359121568501,-78.4632432740182,
15:32:16.769,,,,,,,,,,,,,98,,,,,,,,,,,,,,,,-0.198359121568501,-78.4632432740182,
15:32:16.814,,,,,,,,,,,,,,2300,2.3,,,,,,,,,,,,,,-0.198359121568501,-78.4632432740182,
15:32:16.861,,,,,67.9831176344679,,,,,,17.3468730793611,44.3151008751945,,,,,,,,,,,,,,,0,80,-0.198359121568501,-78.4632432740182,
15:32:16.910,,,,,,,,,,,,,,,,,,,,,,,,,,26.2745098039216,,,-0.198359121568501,-78.4632432740182,
15:32:16.989,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,-0.198359121568501,-78.4632432740182,
15:32:17.002,,,,,,,,18.4313725490196,,,,,,,,,,,,,,,,,,,,,-0.198359121568501,-78.4632432740182,
15:32:17.048,,,,,,,,,,,,,,2284,2.3,,,,,,,,,,,,,,-0.198359121568501,-78.4632432740182,
15:32:17.094,,,,,67.9859070487827,,,,,,17.3519782239444,44.3202060197778,,,,,,,,,,,,,,,-0.194809173972322,79,-0.198359121568501,-78.4632432740182,
15:32:17.144,,,,,,,,,,,,,,,,,,,,,,,,,,26.2745098039216,,,-0.198359121568501,-78.4632432740182,
15:32:17.232,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,-0.198359121568501,-78.4632432740182,
15:32:17.279,,,,,,,,18.4313725490196,,,,,,,,,,,,,,,,,,,,,-0.198359121568501,-78.4632432740182,
15:32:17.297,2604,,,,,66.8813686962841,,,,,,,,,,,,,,,,,,,78.8759994506836,,,,-0.198359121568501,-78.4632432740182,
15:32:17.300,2604,,,,,66.8814166788894,,,,,,,,,,,,,,,,,,,78.8759994506836,,,,-0.198366874828935,-78.4634421765804,
15:32:17.301,2604,,,,,66.8814244234143,,,,,,,,,,,,,,,,,,,78.8759994506836,,,,-0.198366874828935,-78.4634421765804,
15:32:17.323,2589.42096222558,,,,,66.8817062864034,,,,,,,,,,,,,,,,,,,78.870938873291,,,,-0.198366874828935,-78.4634421765804,
15:32:17.330,,,,,,,,,,,,,98,,,,,,,,,,,,,,,,-0.198366874828935,-78.4634421765804,
15:32:17.387,,,,,,,,,,,,,,2266,2.3,,,,,,,,,,,,,,-0.198366874828935,-78.4634421765804,
15:32:17.447,,,,,67.9897496795886,,,,,,17.3596202631111,44.3278480589445,,,,,,,,,,,,,,,-0.369351133605482,78,-0.198366874828935,-78.4634421765804,
15:32:17.487,,,,,,,,,,,,,,,,,,,,,,,,,,26.2745098039216,,,-0.198366874828935,-78.4634421765804,
15:32:17.549,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,-0.198366874828935,-78.4634421765804,
15:32:17.557,,,,,,,,18.0392156862745,,,,,,,,,,,,,,,,,,,,,-0.198366874828935,-78.4634421765804,
15:32:17.604,,,,,,,,,,,,,,2252,2.3,,,,,,,,,,,,,,-0.198366874828935,-78.4634421765804,
15:32:17.672,,,,,67.9922051734772,,,,,,17.3645067832778,44.3327345791111,,,,,,,,,,,,,,,-0.523102585041153,78,-0.198366874828935,-78.4634421765804,
15:32:17.734,,,,,,,,,,,,,,,,,,,,,,,,,,26.2745098039216,,,-0.198366874828935,-78.4634421765804,
15:32:17.821,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,-0.198366874828935,-78.4634421765804,
15:32:17.851,,,,,,,,18.0392156862745,,,,,,,,,,,,,,,,,,,,,-0.198366874828935,-78.4634421765804,
15:32:17.898,,,,,,,,,,,,,98,,,,,,,,,,,,,,,,-0.198366874828935,-78.4634421765804,
15:32:17.946,,,,,,,,,,,,,,2230,2.2,,,,,,,,,,,,,,-0.198366874828935,-78.4634421765804,
15:32:17.996,,,,,67.9957255414279,,,,,,17.3715168816111,44.3397446774445,,,,,,,,,,,,,,,-0.489727769050339,78,-0.198366874828935,-78.4634421765804,
15:32:18.045,,,,,,,,,,,,,,,,,,,,,,,,,,26.2745098039216,,,-0.198366874828935,-78.4634421765804,
15:32:18.126,,,,,,,,18.0392156862745,,,,,,,,,,,,,,,,,,,,,-0.198366874828935,-78.4634421765804,
15:32:18.127,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,-0.198366874828935,-78.4634421765804,
15:32:18.184,,,,,,,,,,,,,,2222,2.2,,,,,,,,,,,,,,-0.198366874828935,-78.4634421765804,
15:32:18.243,,,,,67.9981408341632,,,,,,17.3767949835,44.3450227793333,,,,,,,,,,,,,,,-0.483702051184016,77,-0.198366874828935,-78.4634421765804,
15:32:18.294,,,,,,,,,,,,,,,,,,,,,,,,,,25.8823529411765,,,-0.198366874828935,-78.4634421765804,
15:32:18.298,2602,,,,,66.8915981350744,,,,,,,,,,,,,,,,,,,76.2839950561523,,,,-0.198366874828935,-78.4634421765804,
15:32:18.303,2602,,,,,66.8916523515306,,,,,,,,,,,,,,,,,,,76.2839950561523,,,,-0.19838057924062,-78.4636336192489,
15:32:18.304,2602,,,,,66.8916575685145,,,,,,,,,,,,,,,,,,,76.2839950561523,,,,-0.19838057924062,-78.4636336192489,
15:32:18.364,2588.40681194226,,,,,66.8922724083901,,,,,,,,,,,,,,,,,,,76.3669692993164,,,,-0.19838057924062,-78.4636336192489,
15:32:18.371,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,-0.19838057924062,-78.4636336192489,
15:32:18.377,,,,,,,,18.0392156862745,,,,,,,,,,,,,,,,,,,,,-0.19838057924062,-78.4636336192489,
15:32:18.419,,,,,,,,,,,,,98,,,,,,,,,,,,,,,,-0.19838057924062,-78.4636336192489,
15:32:18.470,,,,,,,,,,,,,,2201,2.2,,,,,,,,,,,,,,-0.19838057924062,-78.4636336192489,
15:32:18.516,,,,,68.0005181300745,,,,,,17.3825667887222,44.3507945845556,,,,,,,,,,,,,,,-0.519579506799129,76,-0.19838057924062,-78.4636336192489,
15:32:18.563,,,,,,,,,,,,,,,,,,,,,,,,,,25.8823529411765,,,-0.19838057924062,-78.4636336192489,
15:32:18.631,,,,,,,,,,,,,,,,,,,,,,,,12.1,,,,,-0.19838057924062,-78.4636336192489,
15:32:18.636,,,,,,,,18.0392156862745,,,,,,,,,,,,,,,,,,,,,-0.19838057924062,-78.4636336192489,
15:32:18.693,,,,,,,,,,,,,,2188,2.2,,,,,,,,,,,,,,-0.19838057924062,-78.4636336192489,
15:32:18.752,,,,,68.0025662451577,,,,,,17.3875422469444,44.3557700427778,,,,,,,,,,,,,,,-0.514688467717257,76,-0.19838057924062,-78.4636336192489,
15:32:18.810,,,,,,,,,,,,,,,,,,,,,,,,,,25.8823529411765,,,-0.19838057924062,-78.4636336192489,
15:32:18.903,,,,,,,,,,,,,,,,,,,,,,,,12.1,,,,,-0.19838057924062,-78.4636336192489,
15:32:18.922,,,,,,,,18.4313725490196,,,,,,,,,,,,,,,,,,,,,-0.19838057924062,-78.4636336192489,
15:32:18.980,,,,,,,,,,,,,98,,,,,,,,,,,,,,,,-0.19838057924062,-78.4636336192489,
15:32:19.039,,,,,,,,,,,,,,2191,2.2,,,,,,,,,,,,,,-0.19838057924062,-78.4636336192489,
15:32:19.095,,,,,68.0055487971949,,,,,,17.3947920621667,44.363019858,,,,,,,,,,,,,,,-0.505372841037116,76,-0.19838057924062,-78.4636336192489,
15:32:19.153,,,,,,,,,,,,,,,,,,,,,,,,,,25.8823529411765,,,-0.19838057924062,-78.4636336192489,
15:32:19.220,,,,,,,,,,,,,,,,,,,,,,,,12.1,,,,,-0.19838057924062,-78.4636336192489,
15:32:19.283,,,,,,,,18.4313725490196,,,,,,,,,,,,,,,,,,,,,-0.19838057924062,-78.4636336192489,
15:32:19.328,2601,,,,,66.9007517499704,,,,,,,,,,,,,,,,,,,75.060001373291,,,,-0.198402791284025,-78.4638224635273,
15:32:19.330,2601,,,,,66.9007753345806,,,,,,,,,,,,,,,,,,,75.060001373291,,,,-0.198402791284025,-78.4638224635273,
15:32:19.331,2601,,,,,66.9007843271112,,,,,,,,,,,,,,,,,,,75.060001373291,,,,-0.198402791284025,-78.4638224635273,
15:32:19.380,,,,,,,,,,,,,,2190,2.2,,,,,,,,,,,,,,-0.198402791284025,-78.4638224635273,
15:32:19.381,2587.18119918144,,,,,66.901219448175,,,,,,,,,,,,,,,,,,,75.1033355712891,,,,-0.198402791284025,-78.4638224635273,
15:32:19.489,,,,,68.0089667482953,,,,,,17.4031073572778,44.3713351531111,,,,,,,,,,,,,,,-0.222883401374732,76,-0.198402791284025,-78.4638224635273,
15:32:19.581,,,,,,,,,,,,,,,,,,,,,,,,,,25.8823529411765,,,-0.198402791284025,-78.4638224635273,
15:32:19.683,,,,,,,,,,,,,,,,,,,,,,,,12.2,,,,,-0.198402791284025,-78.4638224635273,
15:32:19.742,,,,,,,,18.0392156862745,,,,,,,,,,,,,,,,,,,,,-0.198402791284025,-78.4638224635273,
15:32:19.790,,,,,,,,,,,,,98,,,,,,,,,,,,,,,,-0.198402791284025,-78.4638224635273,
15:32:19.851,,,,,,,,,,,,,,2196,2.2,,,,,,,,,,,,,,-0.198402791284025,-78.4638224635273,
15:32:19.995,,,,,68.0133545763982,,,,,,17.4137934597222,44.3820212555556,,,,,,,,,,,,,,,0,76,-0.198402791284025,-78.4638224635273,
15:32:20.092,,,,,,,,,,,,,,,,,,,,,,,,,,25.8823529411765,,,-0.198402791284025,-78.4638224635273,
15:32:20.177,,,,,,,,,,,,,,,,,,,,,,,,12.2,,,,,-0.198402791284025,-78.4638224635273,
15:32:20.244,,,,,,,,18.0392156862745,,,,,,,,,,,,,,,,,,,,,-0.198402791284025,-78.4638224635273,
15:32:20.302,,,,,,,,,,,,,,2203,2.2,,,,,,,,,,,,,,-0.198402791284025,-78.4638224635273,
15:32:20.319,2600,,,,,66.9094974229944,,,,,,,,,,,,,,,,,,,75.0959953308106,,,,-0.198402791284025,-78.4638224635273,
15:32:20.326,2600,,,,,66.9095581523367,,,,,,,,,,,,,,,,,,,75.0959953308106,,,,-0.198430744931102,-78.4640072844923,
15:32:20.351,,,,,68.016824293433,,,,,,17.4214070486111,44.3896348444445,,,,,,,,,,,,,,,0.173671451085898,77,-0.198430744931102,-78.4640072844923,
15:32:20.355,2586.82673893313,,,,,66.9098154001695,,,,,,,,,,,,,,,,,,,75.0987281799316,,,,-0.198430744931102,-78.4640072844923,
15:32:20.399,,,,,,,,,,,,,,,,,,,,,,,,,,25.8823529411765,,,-0.198430744931102,-78.4640072844923,
15:32:20.516,,,,,,,,,,,,,,,,,,,,,,,,12.2,,,,,-0.198430744931102,-78.4640072844923,
15:32:20.593,,,,,,,,18.4313725490196,,,,,,,,,,,,,,,,,,,,,-0.198430744931102,-78.4640072844923,
15:32:20.699,,,,,,,,,,,,,98,,,,,,,,,,,,,,,,-0.198430744931102,-78.4640072844923,
15:32:20.796,,,,,,,,,,,,,,2199,2.2,,,,,,,,,,,,,,-0.198430744931102,-78.4640072844923,
15:32:20.889,,,,,68.0214751749615,,,,,,17.4327558583889,44.4009836542222,,,,,,,,,,,,,,,,76,-0.198430744931102,-78.4640072844923,
15:32:21.003,,,,,,,,,,,,,,,,,,,,,,,,,,25.8823529411765,,,-0.198430744931102,-78.4640072844923,
15:32:21.101,,,,,,,,,,,,,,,,,,,,,,,,12.2,,,,,-0.198430744931102,-78.4640072844923,
15:32:21.208,,,,,,,,18.0392156862745,,,,,,,,,,,,,,,,,,,,,-0.198430744931102,-78.4640072844923,
15:32:21.299,2600,,,,,66.9187431341942,,,,,,,,,,,,,,,,,,,75.7079956054688,,,,-0.198430744931102,-78.4640072844923,
15:32:21.303,,,,,,66.9187802972689,,,,,,,,2173,2.2,,,,,,,,,,75.7079956054688,,,,-0.198459285311401,-78.4641921054572,
15:32:21.304,2600,,,,,66.918784379235,,,,,,,,,,,,,,,,,,,75.7079956054688,,,,-0.198459285311401,-78.4641921054572,
15:32:21.310,2585.96125891982,,,,,66.9188423077294,,,,,,,,,,,,,,,,,,,75.6946746826172,,,,-0.198459285311401,-78.4641921054572,
15:32:21.411,,,,,68.025425552881,,,,,,17.4436428292222,44.4118706250556,,,,,,,,,,,,,,,,75,-0.198459285311401,-78.4641921054572,
15:32:21.474,,,,,,,,,,,,,,,,,,,,,,,,,,25.8823529411765,,,-0.198459285311401,-78.4641921054572,
15:32:21.548,,,,,,,,,,,,,,,,,,,,,,,,12.2,,,,,-0.198459285311401,-78.4641921054572,
15:32:21.591,,,,,,,,18.0392156862745,,,,,,,,,,,,,,,,,,,,,-0.198459285311401,-78.4641921054572,
15:32:21.647,,,,,,,,,,,,,98,,,,,,,,,,,,,,,,-0.198459285311401,-78.4641921054572,
15:32:21.705,,,,,,,,,,,,,,2048,2,,,,,,,,,,,,,,-0.198459285311401,-78.4641921054572,
15:32:21.817,,,,,68.0280520967938,,,,,,17.4519897208889,44.4202175167222,,,,,,,,,,,,,,,-0.304904941768187,74,-0.198459285311401,-78.4641921054572,
15:32:21.902,,,,,,,,,,,,,,,,,,,,,,,,,,25.4901960784314,,,-0.198459285311401,-78.4641921054572,
15:32:22.020,,,,,,,,,,,,,,,,,,,,,,,,12.3,,,,,-0.198459285311401,-78.4641921054572,
15:32:22.058,,,,,,,,19.2156862745098,,,,,,,,,,,,,,,,,,,,,-0.198459285311401,-78.4641921054572,
15:32:22.104,,,,,,,,,,,,,,1653,1.7,,,,,,,,,,,,,,-0.198459285311401,-78.4641921054572,
15:32:22.152,,,,,68.0298510233006,,,,,,17.4587662358611,44.4269940316944,,,,,,,,,,,,,,,-0.61714169945556,73,-0.198459285311401,-78.4641921054572,
15:32:22.201,,,,,,,,,,,,,,,,,,,,,,,,,,23.5294117647059,,,-0.198459285311401,-78.4641921054572,
15:32:22.318,,,,,,,,,,,,,,,,,,,,,,,,12.3,,,,,-0.198459285311401,-78.4641921054572,
15:32:22.322,2599,,,,,66.9258896565657,,,,,,,,,,,,,,,,,,,73.4039978027344,,,,-0.198459285311401,-78.4641921054572,
15:32:22.325,2599,,,,,66.9259136713038,,,,,,,,,,,,,,,,,,,73.4039978027344,,,,-0.198480784893036,-78.4643751662225,
15:32:22.327,2599,,,,,66.9259275290901,,,,,,,,,,,,,,,,,,,73.4039978027344,,,,-0.198480784893036,-78.4643751662225,
15:32:22.331,2585.04367212912,,,,,66.9259541887202,,,,,,,,,,,,,,,,,,,73.4349723815918,,,,-0.198480784893036,-78.4643751662225,
15:32:22.340,,,,,,,,18.0392156862745,,,,,,,,,,,,,,,,,,,,,-0.198480784893036,-78.4643751662225,
15:32:22.386,,,,,,,,,,,,,98,,,,,,,,,,,,,,,,-0.198480784893036,-78.4643751662225,
15:32:22.438,,,,,,,,,,,,,,1508,1.5,,,,,,,,,,,,,,-0.198480784893036,-78.4643751662225,
15:32:22.897,,,,,68.033050130083,,,,,,17.4736676178611,44.4418954136945,,,,,,,,,,,,,,,-0.553340698740706,72,-0.198480784893036,-78.4643751662225,
15:32:22.945,,,,,,,,,,,,,,,,,,,,,,,,,,22.3529411764706,,,-0.198480784893036,-78.4643751662225,
15:32:23.014,,,,,,,,,,,,,,,,,,,,,,,,12.3,,,,,-0.198480784893036,-78.4643751662225,
15:32:23.037,,,,,,,,16.8627450980392,,,,,,,,,,,,,,,,,,,,,-0.198480784893036,-78.4643751662225,
15:32:23.087,,,,,,,,,,,,,,1391,1.4,,,,,,,,,,,,,,-0.198480784893036,-78.4643751662225,
15:32:23.143,,,,,68.0341089412193,,,,,,17.4786050198611,44.4468328156944,,,,,,,,,,,,,,,-0.4810579302852,72,-0.198480784893036,-78.4643751662225,
15:32:23.190,,,,,,,,,,,,,,,,,,,,,,,,,,22.3529411764706,,,-0.198480784893036,-78.4643751662225,
15:32:23.272,,,,,,,,16.078431372549,,,,,,,,,,,,,,,,,,,,,-0.198480784893036,-78.4643751662225,
15:32:23.288,,,,,,,,,,,,,,,,,,,,,,,,12.4,,,,,-0.198480784893036,-78.4643751662225,
15:32:23.291,2598,,,,,66.9306246467915,,,,,,,,,,,,,,,,,,,71.460001373291,,,,-0.19850664306432,-78.4645528625697,
15:32:23.295,2598,,,,,66.9306449184544,,,,,,,,,,,,,,,,,,,71.460001373291,,,,-0.19850664306432,-78.4645528625697,
15:32:23.296,2598,,,,,66.9306500009186,,,,,,,,,,,,,,,,,,,71.460001373291,,,,-0.19850664306432,-78.4645528625697,
15:32:23.319,,,,,,,,,,,,,98,,,,,,,,,,,,,,,,-0.19850664306432,-78.4645528625697,
15:32:23.322,2584.11245084766,,,,,66.9307769294501,,,,,,,,,,,,,,,,,,,71.4928985595703,,,,-0.19850664306432,-78.4645528625697,
15:32:23.376,,,,,,,,,,,,,,1402,1.4,,,,,,,,,,,,,,-0.19850664306432,-78.4645528625697,
15:32:23.416,,,,,68.0352762836107,,,,,,17.4840512738611,44.4522790696945,,,,,,,,,,,,,,,-0.34751182989346,72,-0.19850664306432,-78.4645528625697,
15:32:23.467,,,,,,,,,,,,,,,,,,,,,,,,,,21.9607843137255,,,-0.19850664306432,-78.4645528625697,
15:32:23.550,,,,,,,,15.6862745098039,,,,,,,,,,,,,,,,,,,,,-0.19850664306432,-78.4645528625697,
15:32:23.557,,,,,,,,,,,,,,,,,,,,,,,,12.3,,,,,-0.19850664306432,-78.4645528625697,
