,time,speed,rpm,acceleration,throttle_position,engine_temperature,barometric_pressure,distance_travelled,engine_load_value,heart_rate,body_temperature,current_weather,temperature,visibility,precipitation,accidents_onsite,design_speed,risk_level
4928,15:09:35,0.31313131313131315,0.1728395061728395,0.45990566037735847,0.016438356,0.10000000000000142,0.25,0.5595339950839998,0.063432836,0.5909090909090908,0.8181818181818183,0.33333333333333304,0,0,0,0.21721311475409835,0.5,1
4929,15:09:36,0.2828282828282829,0.1454788121454788,0.39622641509433965,0.016438356,0.10000000000000142,0.25,0.5596826352081324,0.088308458,0.5909090909090908,0.8181818181818183,0.33333333333333304,0,0,0,0.21721311475409835,0.5,1
4930,15:09:37,0.24242424242424243,0.11177844511177842,0.36084905660377364,0.043835616,0.10000000000000142,0.25,0.5598004596967742,0.263681592,0.5909090909090908,0.8181818181818183,0.33333333333333304,0,0,0,0.18032786885245902,0.5,1
4931,15:09:38,0.19191919191919193,0.19452786119452786,0.304245283,0.016438356,0.10000000000000142,0.25,0.5599037827098907,0.22014925373134328,0.5909090909090908,0.8181818181818183,0.33333333333333304,0,0,0,0.1721311475409836,0.5,1
4932,15:09:39,0.14141414141414144,0.13013013013013014,0.375,0.054794521,0.20000000000000107,0.25,0.5600089184074479,0.043532338308457735,0.5909090909090908,0.8181818181818183,0.33333333333333304,0,0,0,0.1721311475409836,0.5,1
4933,15:09:40,0.14141414141414144,0.13013013013013014,0.375,0.054794521,0.20000000000000107,0.25,0.5600089184074479,0.043532338308457735,0.5909090909090908,0.8181818181818183,0.33333333333333304,0,0,0,0.1721311475409836,0.5,1
4934,15:09:41,0.10101010101010102,0.16516516516516516,0.34905660377358494,0.021917808219178075,0.20000000000000107,0.25,0.5600687369939892,0.19527363184079602,0.5909090909090908,0.8181818181818183,0.33333333333333304,0,0,0,0.1721311475409836,0.5,1
4935,15:09:42,0.050505051,0.15715715715715717,0.29716981132075476,0.010958904109589052,0.20000000000000107,0.25,0.5600904892072768,0.053482587,0.5909090909090908,0.8181818181818183,0.33333333333333304,0,0,0,0.1721311475409836,0.5,1
4936,15:09:43,0,0.1434768101434768,0.29716981132075476,0.010958904109589052,0.20000000000000107,0.25,0.5600904892072768,0.029850746268656775,0.5909090909090908,0.8181818181818183,0.33333333333333304,0,0,0,0.1721311475409836,0.5,1
4937,15:09:44,0,0.075742409,0.4363207547169812,0.005479452,0.3000000000000007,0.25,0.5600904892072768,0.053482587,0.5909090909090908,0.8181818181818183,0.33333333333333304,0,0,0,0.1721311475409836,0.5,1
4938,15:09:45,0,0.05005005,0.49528301886792453,0,0.3000000000000007,0.25,0.5600904892072768,0.034825870646766205,0.5909090909090908,0.8181818181818183,0.33333333333333304,0,0,0,0.1721311475409836,0.5,1
4939,15:09:46,0,0.048048048,0.5872641509433962,0,0.3000000000000007,0.25,0.5600904892072768,0.029850746268656775,0.5909090909090908,0.8181818181818183,0.33333333333333304,0,0,0,0.1721311475409836,0.5,1
4940,15:09:47,0,0.047380714,0.5872641509433962,0,0.3000000000000007,0.25,0.5600904892072768,0.029850746268656775,0.5909090909090908,0.8181818181818183,0.33333333333333304,0,0,0,0.1721311475409836,0.5,1
4941,15:09:48,0,0.049049049049049054,0.5872641509433962,0,0.40000000000000036,0.25,0.5600904892072768,0.034825870646766205,0.5909090909090908,0.8181818181818183,0.33333333333333304,0,0,0,0.1721311475409836,0.5,1
4942,15:09:49,0,0.048381715,0.5872641509433962,0,0.40000000000000036,0.25,0.5600904892072768,0.034825870646766205,0.5909090909090908,0.8181818181818183,0.33333333333333304,0,0,0,0.1721311475409836,0.5,1
4943,15:09:50,0,0.046379713046379695,0.5872641509433962,0,0.40000000000000036,0.25,0.5600904892072768,0.053482587,0.5909090909090908,0.8181818181818183,0.33333333333333304,0,0,0,0.1721311475409836,0.5,1
4944,15:09:51,0,0.051384718051384726,0.5872641509433962,0,0.40000000000000036,0.25,0.5600904892072768,0.058457711,0.5909090909090908,0.8181818181818183,0.33333333333333304,0,0,0,0.1721311475409836,0.5,1
4945,15:09:52,0,0.04671338,0.5872641509433962,0,0.40000000000000036,0.25,0.5600904892072768,0.043532338308457735,0.5909090909090908,0.8181818181818183,0.33333333333333304,0,0,0,0.1721311475409836,0.5,1
4946,15:09:53,0,0.037370704037370694,0.5872641509433962,0.010958904109589052,0.40000000000000036,0.25,0.5600904892072768,0.088308458,0.5227272727272727,0.8181818181818183,0.33333333333333304,0,0,0,0.1721311475409836,0.5,1
4947,15:09:54,0,0.046379713046379695,0.5872641509433962,0.005479452,0.40000000000000036,0.25,0.5600904892072768,0.7562189054726368,0.5227272727272727,0.8181818181818183,0.33333333333333304,0,0,0,0.1721311475409836,0.5,1
4948,15:09:55,0.030303030303030304,0.30563897230563897,0.5872641509433962,0.1136986301369863,0.40000000000000036,0.25,0.5600995526294801,0.3519900497512438,0.5227272727272727,0.8181818181818183,0.33333333333333304,0,0,0,0.1721311475409836,0.5,1
4949,15:09:56,0.11111111111111112,0.3760427093760427,0.8514150943396226,0.273972603,0.40000000000000036,0.25,0.5601629965849025,0.883084577,0.5227272727272727,0.8181818181818183,0.33333333333333304,0,0,0,0.1721311475409836,0.5,1
4950,15:09:57,0.14141414141414144,0.5165165165165164,0.9009433962264151,0.2095890410958904,0.40000000000000036,0.25,0.5602409420158502,0.31218905472636815,0.5227272727272727,0.8181818181818183,0.33333333333333304,0,0,0,0.1721311475409836,0.5,1
4951,15:09:58,0.18181818181818182,0.33299966633299966,0.7995283018867925,0.6136986301369862,0.40000000000000036,0.25,0.5603279508690009,0.883084577,0.4545454545454546,0.8181818181818183,0.33333333333333304,0,0,0,0.1721311475409836,0.5,1
4952,15:09:59,0.22222222222222224,0.43309976643309983,0.820754717,0.55890411,0.40000000000000036,0.25,0.5604222104599142,0.8731343283582091,0.4545454545454546,0.8181818181818183,0.33333333333333304,0,0,0,0.16393442622950818,0.5,1
4953,15:10:00,0.25252525252525254,0.5685685685685686,0.8443396226415094,0.054794521,0.40000000000000036,0.25,0.5605400349485561,0.22885572139303487,0.4545454545454546,0.8181818181818183,0.33333333333333304,0,0,0,0.1762295081967213,0.5,1
4954,15:10:01,0.26262626262626265,0.29195862529195865,0.7900943396226415,0.5972602739726027,0.40000000000000036,0.25,0.5606596721216384,0.8345771144278606,0.43181818181818166,0.8181818181818183,0.33333333333333304,0,0,0,0.1762295081967213,0.5,1
