time,"Altitude (GPS) (m)","Average speed (km/h)","Average speed (GPS) (km/h)","Calculated engine load value (%)","Calculated instant fuel consumption (km/L)","Distance travelled (km)","Distance travelled (total) (km)","Engine coolant temperature (℃)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Intake air temperature (℃)","OBD Module Voltage (V)","Speed (GPS) (km/h)","Throttle position (%)","Vehicle acceleration (m/s²)","Vehicle speed (km/h)",Latitude,Longtitude,
15:04:47.175,,,,,,,,,,,,,,41.9607843137255,,,-0.14256376773119,-78.4743166062981,
15:04:47.275,,,,,,,,,,,,12.3,,,,,-0.14256376773119,-78.4743166062981,
15:04:47.308,,,,74.5098039215686,,,,,,,,,,,,,-0.14256376773119,-78.4743166062981,
15:04:47.320,,,33.9491545483903,,,,,,,,,,33.4800006866455,,,,-0.142473746091127,-78.474303279072,
15:04:47.323,2860,,30.918368666986,,,,,,,,,,33.4800006866455,,,,-0.142473746091127,-78.474303279072,
15:04:47.325,2860,,30.9183697497743,,,,,,,,,,33.4800006866455,,,,-0.142473746091127,-78.474303279072,
15:04:47.330,2861.09216571968,,30.9183744979156,,,,,,,,,,33.4882472991943,,,,-0.142473746091127,-78.474303279072,
15:04:47.358,,,,,,,,,1754,1.8,,,,,,,-0.142473746091127,-78.474303279072,
15:04:47.428,,32.9699546703203,,,,24.5067503235833,147.189767067278,,,,,,,,-0.164315476513239,34,-0.142473746091127,-78.474303279072,
15:04:47.488,,,,,,,,,,,,,,48.6274509803922,,,-0.142473746091127,-78.474303279072,
15:04:47.580,,,,,,,,,,,,12.3,,,,,-0.142473746091127,-78.474303279072,
15:04:47.605,,,,74.9019607843137,,,,,,,,,,,,,-0.142473746091127,-78.474303279072,
15:04:47.653,,,,,,,,100,,,,,,,,,-0.142473746091127,-78.474303279072,
15:04:47.712,,,,,,,,,1775,1.8,,,,,,,-0.142473746091127,-78.474303279072,
15:04:47.762,,32.9702079135112,,,,24.5099961701111,147.193012913806,,,,,,,,0.161160654797288,35,-0.142473746091127,-78.474303279072,
15:04:47.811,,,,,,,,,,,,,,37.6470588235294,,,-0.142473746091127,-78.474303279072,
15:04:47.900,,,,64.3137254901961,,,,,,,,,,,,,-0.142473746091127,-78.474303279072,
15:04:47.913,,,,,,,,,,,,12.4,,,,,-0.142473746091127,-78.474303279072,
15:04:47.961,,,,,,,,,1781,1.8,,,,,,,-0.142473746091127,-78.474303279072,
15:04:48.070,,32.9704416909515,,,,24.5129929760833,147.196009719778,,,,,,,,0.15984375822496,35,-0.142473746091127,-78.474303279072,
15:04:48.172,,,,,,,,,,,,,,33.3333333333333,,,-0.142473746091127,-78.474303279072,
15:04:48.267,,,30.9195381550944,,,,,,,,,,34.6319995880127,,,,-0.142473746091127,-78.474303279072,
15:04:48.268,2860,,32.880799354949,,,,,,,,,,34.6319995880127,,,,-0.142473746091127,-78.474303279072,
15:04:48.275,,,33.949393284772,,,,,,,,,,34.6319995880127,,,,-0.142388753592968,-78.4742931369692,
15:04:48.276,2860,,30.9195489054218,,,,,,,,,,34.6319995880127,,,,-0.142388753592968,-78.4742931369692,
15:04:48.277,,,,,,,,,,,,12.4,,,,,-0.142388753592968,-78.4742931369692,
15:04:48.288,2861.47875336964,,30.9195640858389,,,,,,,,,,34.6270282745361,,,,-0.142388753592968,-78.4742931369692,
15:04:48.289,2861.47875336964,,,,,,,,,,,,,,,,-0.142388753592968,-78.4742931369692,
15:04:48.379,,,,40,,,,,,,,,,,,,-0.142388753592968,-78.4742931369692,
15:04:48.472,,,,,,,,101,,,,,,,,,-0.142388753592968,-78.4742931369692,
15:04:48.586,,,,,,,,,1766,1.8,,,,,,,-0.142388753592968,-78.4742931369692,
15:04:48.680,,32.9709037931779,,,,24.5189197117778,147.201936455473,,,,,,,,0.178536566756247,35,-0.142388753592968,-78.4742931369692,
15:04:48.775,,,,,,,,,,,,,,26.6666666666667,,,-0.142388753592968,-78.4742931369692,
15:04:48.879,,,,,,,,,,,,12.4,,,,,-0.142388753592968,-78.4742931369692,
15:04:48.983,,,,30.5882352941176,,,,,,,,,,,,,-0.142388753592968,-78.4742931369692,
15:04:49.076,,,,,,,,,1778,1.8,,,,,,,-0.142388753592968,-78.4742931369692,
15:04:49.180,,32.971096228175,,,,24.5236505936111,147.206667337306,,,,,,,,0,34,-0.142388753592968,-78.4742931369692,
15:04:49.232,,,,,,,,,,,,,,34.1176470588235,,,-0.142388753592968,-78.4742931369692,
15:04:49.319,2861,,30.9207438273417,,,,,,,,,,34.3439998626709,,,,-0.142388753592968,-78.4742931369692,
15:04:49.323,2861,,33.9495489539594,,,,,,,,,,34.3439998626709,,,,-0.142305730842054,-78.4742821566761,
15:04:49.326,2861,,30.920751687811,,,,,,,,,,34.3439998626709,,,,-0.142305730842054,-78.4742821566761,
15:04:49.330,2861.59942664806,,30.9207559523224,,,,,,,,,,34.3455722808838,,,,-0.142305730842054,-78.4742821566761,
15:04:49.331,,,,,,,,,,,,12.5,,,,,-0.142305730842054,-78.4742821566761,
15:04:49.382,,,,56.4705882352941,,,,,,,,,,,,,-0.142305730842054,-78.4742821566761,
15:04:49.481,,,,,,,,101,,,,,,,,,-0.142305730842054,-78.4742821566761,
15:04:49.584,,,,,,,,,1761,1.8,,,,,,,-0.142305730842054,-78.4742821566761,
15:04:49.687,,32.9712907494699,,,,24.5284327568889,147.211449500584,,,,,,,,-0.144298060411272,34,-0.142305730842054,-78.4742821566761,
15:04:49.752,,,,,,,,,,,,,,38.0392156862745,,,-0.142305730842054,-78.4742821566761,
15:04:49.850,,,,,,,,,,,,12.4,,,,,-0.142305730842054,-78.4742821566761,
15:04:49.861,,,,73.7254901960784,,,,,,,,,,,,,-0.142305730842054,-78.4742821566761,
15:04:49.935,,,,,,,,,1793,1.8,,,,,,,-0.142305730842054,-78.4742821566761,
15:04:49.995,,32.9715244623833,,,,24.5314313060555,147.21444804975,,,,,,,,,35,-0.142305730842054,-78.4742821566761,
15:04:50.194,,,,,,,,,,,,,,60.7843137254902,,,-0.142305730842054,-78.4742821566761,
15:04:50.298,2861,,30.9219563744542,,,,,,,,,,34.6319995880127,,,,-0.142305730842054,-78.4742821566761,
15:04:50.302,2861,,33.9497970195384,,,,,,,,,,34.6319995880127,,,,-0.142217469401658,-78.4742691647261,
15:04:50.308,2862.12451265856,,30.9219690047176,,,,,,,,,,34.6297576904297,,,,-0.142217469401658,-78.4742691647261,
15:04:50.309,,,,,,,,,,,,12.5,,,,,-0.142217469401658,-78.4742691647261,
15:04:50.389,,,,79.6078431372549,,,,,,,,,,,,,-0.142217469401658,-78.4742691647261,
15:04:50.493,,,,,,,,101,,,,,,,,,-0.142217469401658,-78.4742691647261,
15:04:50.542,,,,,,,,,1844,1.8,,,,,,,-0.142217469401658,-78.4742691647261,
15:04:50.601,,32.9722088172382,,,,24.5374854280555,147.22050217175,,,,,,,,,36,-0.142217469401658,-78.4742691647261,
15:04:50.660,,,,,,,,,,,,,,69.8039215686274,,,-0.142217469401658,-78.4742691647261,
15:04:50.739,,,,,,,,,,,,12.5,,,,,-0.142217469401658,-78.4742691647261,
15:04:50.745,,,,73.7254901960784,,,,,,,,,,,,,-0.142217469401658,-78.4742691647261,
15:04:50.804,,,,,,,,,1856,1.9,,,,,,,-0.142217469401658,-78.4742691647261,
15:04:50.854,,32.9724948146177,,,,24.5400169910555,147.22303373475,,,,,,,,0.331995259638885,36,-0.142217469401658,-78.4742691647261,
15:04:50.926,,,,,,,,,,,,,,55.2941176470588,,,-0.142217469401658,-78.4742691647261,
15:04:51.008,,,,,,,,,,,,12.5,,,,,-0.142217469401658,-78.4742691647261,
15:04:51.024,,,,70.9803921568627,,,,,,,,,,,,,-0.142217469401658,-78.4742691647261,
15:04:51.093,,,,,,,,101,,,,,,,,,-0.142217469401658,-78.4742691647261,
15:04:51.185,,,,,,,,,1880,1.9,,,,,,,-0.142217469401658,-78.4742691647261,
15:04:51.254,,32.9730961569051,,,,24.5441288894444,147.227145633139,,,,,,,,0.53174616037796,37,-0.142217469401658,-78.4742691647261,
15:04:51.292,2862,,30.9237434291381,,,,,,,,,,36.3240005493164,,,,-0.142217469401658,-78.4742691647261,
15:04:51.295,2862,,33.9506716147219,,,,,,,,,,36.3240005493164,,,,-0.142128160223365,-78.4742564242333,
15:04:51.296,,,30.9237517667487,,,,,,,,,,36.3240005493164,,,,-0.142128160223365,-78.4742564242333,
15:04:51.297,2862,,32.8831703163992,,,,,,,,,,36.3240005493164,,,,-0.142128160223365,-78.4742564242333,
15:04:51.331,2862.52009409946,,30.9238146950729,,,,,,,,,,36.3177658081055,,,,-0.142128160223365,-78.4742564242333,
15:04:51.348,,,,,,,,,,,,,,42.7450980392157,,,-0.142128160223365,-78.4742564242333,
15:04:51.443,,,,67.4509803921569,,,,,,,,,,,,,-0.142128160223365,-78.4742564242333,
15:04:51.452,,,,,,,,,,,,12.5,,,,,-0.142128160223365,-78.4742564242333,
15:04:51.497,,,,,,,,,1893,1.9,,,,,,,-0.142128160223365,-78.4742564242333,
15:04:51.557,,32.9735516169284,,,,24.5472443428889,147.230261086584,,,,,,,,0.355737397129371,37,-0.142128160223365,-78.4742564242333,
15:04:51.608,,,,,,,,,,,,,,39.2156862745098,,,-0.142128160223365,-78.4742564242333,
15:04:51.687,,,,,,,,,,,,12.5,,,,,-0.142128160223365,-78.4742564242333,
15:04:51.694,,,,65.8823529411765,,,,,,,,,,,,,-0.142128160223365,-78.4742564242333,
15:04:51.741,,,,,,,,101,,,,,,,,,-0.142128160223365,-78.4742564242333,
15:04:51.788,,,,,,,,,1914,1.9,,,,,,,-0.142128160223365,-78.4742564242333,
15:04:51.836,,32.9740754889284,,,,24.5501930447222,147.233209788417,,,,,,,,0.449530613619177,38,-0.142128160223365,-78.4742564242333,
15:04:51.885,,,,,,,,,,,,,,38.8235294117647,,,-0.142128160223365,-78.4742564242333,
15:04:51.976,,,,62.3529411764706,,,,,,,,,,,,,-0.142128160223365,-78.4742564242333,
15:04:52.012,,,,,,,,,,,,12.6,,,,,-0.142128160223365,-78.4742564242333,
15:04:52.035,,,,,,,,,1940,1.9,,,,,,,-0.142128160223365,-78.4742564242333,
15:04:52.086,,32.9745441907065,,,,24.5528321975,147.235848941195,,,,,,,,0.450726855649226,38,-0.142128160223365,-78.4742564242333,
15:04:52.138,,,,,,,,,,,,,,36.4705882352941,,,-0.142128160223365,-78.4742564242333,
15:04:52.258,,,,,,,,,,,,12.6,,,,,-0.142128160223365,-78.4742564242333,
15:04:52.262,,,,58.4313725490196,,,,,,,,,,,,,-0.142128160223365,-78.4742564242333,
15:04:52.295,2862,,30.9261306015576,,,,,,,,,,38.1240005493164,,,,-0.142128160223365,-78.4742564242333,
15:04:52.299,,,33.9522070858195,,,,,,,,,,38.1240005493164,,,,-0.14203776139766,-78.4742388222367,
15:04:52.300,2862,,30.9261432583906,,,,,,,,,,38.1240005493164,,,,-0.14203776139766,-78.4742388222367,
15:04:52.306,2862.90657610502,,30.9261581672509,,,,,,,,,,38.1114692687988,,,,-0.14203776139766,-78.4742388222367,
15:04:52.342,,,,,,,,101,,,,,,,,,-0.14203776139766,-78.4742388222367,
15:04:52.392,,,,,,,,,1937,1.9,,,,,,,-0.14203776139766,-78.4742388222367,
15:04:52.442,,32.9752101500098,,,,24.5565818242777,147.239598567973,,,,,,,,0.233864502293729,38,-0.14203776139766,-78.4742388222367,
15:04:52.491,,,,,,,,,,,,,,35.6862745098039,,,-0.14203776139766,-78.4742388222367,
15:04:52.624,,,,,,,,,,,,12.6,,,,,-0.14203776139766,-78.4742388222367,
15:04:52.631,,,,56.4705882352941,,,,,,,,,,,,,-0.14203776139766,-78.4742388222367,
15:04:52.701,,,,,,,,,1959,2,,,,,,,-0.14203776139766,-78.4742388222367,
15:04:52.761,,32.9758080985969,,,,24.5599497357777,147.242966479473,,,,,,,,0.230759454378685,38,-0.14203776139766,-78.4742388222367,
15:04:52.820,,,,,,,,,,,,,,35.2941176470588,,,-0.14203776139766,-78.4742388222367,
15:04:52.903,,,,,,,,,,,,12.6,,,,,-0.14203776139766,-78.4742388222367,
15:04:52.907,,,,54.9019607843137,,,,,,,,,,,,,-0.14203776139766,-78.4742388222367,
15:04:52.956,,,,,,,,101,,,,,,,,,-0.14203776139766,-78.4742388222367,
15:04:53.005,,,,,,,,,1969,2,,,,,,,-0.14203776139766,-78.4742388222367,
15:04:53.064,,32.9764886896603,,,,24.5632317125277,147.246248456223,,,,,,,,0.226336291729735,39,-0.14203776139766,-78.4742388222367,
15:04:53.124,,,,,,,,,,,,,,35.6862745098039,,,-0.14203776139766,-78.4742388222367,
15:04:53.210,,,,60.7843137254902,,,,,,,,,,,,,-0.14203776139766,-78.4742388222367,
15:04:53.232,,,,,,,,,,,,12.6,,,,,-0.14203776139766,-78.4742388222367,
15:04:53.262,,,,,,,,,1981,2,,,,,,,-0.14203776139766,-78.4742388222367,
15:04:53.278,2862,,30.9283878603905,,,,,,,,,,37.8,,,,-0.14203776139766,-78.4742388222367,
15:04:53.282,,,33.9536157005952,,,,,,,,,,37.8,,,,-0.141942626796663,-78.4742266684771,
15:04:53.283,2862,,30.9283984098872,,,,,,,,,,37.8,,,,-0.141942626796663,-78.4742266684771,
15:04:53.288,2863.16344947813,,30.9284100339031,,,,,,,,,,37.800745010376,,,,-0.141942626796663,-78.4742266684771,
15:04:53.318,,32.9770608834211,,,,24.5659917078611,147.249008451556,,,,,,,,0.225453018080033,39,-0.141942626796663,-78.4742266684771,
15:04:53.378,,,,,,,,,,,,,,45.0980392156863,,,-0.141942626796663,-78.4742266684771,
15:04:53.485,,,,,,,,,,,,12.6,,,,,-0.141942626796663,-78.4742266684771,
15:04:53.499,,,,72.156862745098,,,,,,,,,,,,,-0.141942626796663,-78.4742266684771,
15:04:53.546,,,,,,,,101,,,,,,,,,-0.141942626796663,-78.4742266684771,
15:04:53.594,,,,,,,,,1987,2,,,,,,,-0.141942626796663,-78.4742266684771,
15:04:53.642,,32.977786759434,,,,24.5694939446944,147.252510688389,,,,,,,,0.231483603414513,39,-0.141942626796663,-78.4742266684771,
15:04:53.708,,,,,,,,,,,,,,60.3921568627451,,,-0.141942626796663,-78.4742266684771,
15:04:53.796,,,,77.2549019607843,,,,,,,,,,,,,-0.141942626796663,-78.4742266684771,
15:04:53.819,,,,,,,,,,,,12.6,,,,,-0.141942626796663,-78.4742266684771,
15:04:53.845,,,,,,,,,2018,2,,,,,,,-0.141942626796663,-78.4742266684771,
15:04:54.465,,32.9799406394808,,,,24.5786370580278,147.261653801723,,,,,,,,0.326050959078244,40,-0.141942626796663,-78.4742266684771,
15:04:54.513,,,,,,,,,,,,,,80.7843137254902,,,-0.141942626796663,-78.4742266684771,
15:04:54.536,,,30.9318721752194,,,,,,,,,,39.239998626709,,,,-0.141942626796663,-78.4742266684771,
15:04:54.537,2863,,32.8895527424362,,,,,,,,,,39.239998626709,,,,-0.141942626796663,-78.4742266684771,
15:04:54.541,2863,,33.9560890959912,,,,,,,,,,39.239998626709,,,,-0.141843175515532,-78.4742116648704,
15:04:54.543,2863,,30.9318893122292,,,,,,,,,,39.239998626709,,,,-0.141843175515532,-78.4742116648704,
15:04:54.546,2864.08456337264,,30.9318995672068,,,,,,,,,,39.2354839324951,,,,-0.141843175515532,-78.4742116648704,
15:04:54.597,,,,77.6470588235294,,,,,,,,,,,,,-0.141843175515532,-78.4742116648704,
15:04:54.636,,,,,,,,,,,,12.6,,,,,-0.141843175515532,-78.4742116648704,
15:04:54.646,,,,,,,,101,,,,,,,,,-0.141843175515532,-78.4742116648704,
15:04:54.710,,,,,,,,,2086,2.1,,,,,,,-0.141843175515532,-78.4742116648704,
15:04:54.767,,32.980845315186,,,,24.5820841945278,147.265100938223,,,,,,,,0.326104356315916,41,-0.141843175515532,-78.4742116648704,
15:04:54.829,,,,,,,,,,,,,,81.5686274509804,,,-0.141843175515532,-78.4742116648704,
15:04:54.947,,,,73.3333333333333,,,,,,,,,,,,,-0.141843175515532,-78.4742116648704,
15:04:54.954,,,,,,,,,,,,12.6,,,,,-0.141843175515532,-78.4742116648704,
15:04:54.995,,,,,,,,,2099,2.1,,,,,,,-0.141843175515532,-78.4742116648704,
15:04:55.054,,32.9817017651576,,,,24.585348315,147.268365058695,,,,,,,,0.320118121025714,41,-0.141843175515532,-78.4742116648704,
15:04:55.124,,,,,,,,,,,,,,34.9019607843137,,,-0.141843175515532,-78.4742116648704,
15:04:55.223,,,,,,,,,,,,12.7,,,,,-0.141843175515532,-78.4742116648704,
15:04:55.244,,,,37.2549019607843,,,,,,,,,,,,,-0.141843175515532,-78.4742116648704,
15:04:55.273,2863,,30.9343234726262,,,,,,,,,,40.9319995880127,,,,-0.141843175515532,-78.4742116648704,
15:04:55.277,,,33.957994154371,,,,,,,,,,40.9319995880127,,,,-0.141740455292165,-78.474192135036,
15:04:55.278,2863,,30.9343388478129,,,,,,,,,,40.9319995880127,,,,-0.141740455292165,-78.474192135036,
15:04:55.302,,,,,,,,101,,,,,,,,,-0.141740455292165,-78.474192135036,
15:04:55.344,2865.32247677367,,30.9345593992745,,,,,,,,,,40.9185173034668,,,,-0.141740455292165,-78.474192135036,
15:04:55.350,,,,,,,,,2100,2.1,,,,,,,-0.141740455292165,-78.474192135036,
15:04:55.399,,32.9827314820911,,,,24.5892741447222,147.272290888417,,,,,,,,0.316206495464502,41,-0.141740455292165,-78.474192135036,
15:04:55.458,,,,,,,,,,,,,,24.7058823529412,,,-0.141740455292165,-78.474192135036,
15:04:55.546,,,,20.3921568627451,,,,,,,,,,,,,-0.141740455292165,-78.474192135036,
15:04:55.571,,,,,,,,,,,,12.7,,,,,-0.141740455292165,-78.474192135036,
15:04:55.594,,,,,,,,,2075,2.1,,,,,,,-0.141740455292165,-78.474192135036,
15:04:55.652,,32.9834896405533,,,,24.5921647916389,147.275181535334,,,,,,,,0.233867967668558,41,-0.141740455292165,-78.474192135036,
15:04:55.726,,,,,,,,,,,,,,25.0980392156863,,,-0.141740455292165,-78.474192135036,
15:04:55.814,,,,18.8235294117647,,,,,,,,,,,,,-0.141740455292165,-78.474192135036,
15:04:55.830,,,,,,,,,,,,12.7,,,,,-0.141740455292165,-78.474192135036,
15:04:55.877,,,,,,,,101,,,,,,,,,-0.141740455292165,-78.474192135036,
15:04:55.935,,,,,,,,,1978,2,,,,,,,-0.141740455292165,-78.474192135036,
15:04:55.981,,32.9843498373636,,,,24.5958212783055,147.278838022,,,,,,,,-0.228774582492335,40,-0.141740455292165,-78.474192135036,
15:04:56.029,,,,,,,,,,,,,,25.4901960784314,,,-0.141740455292165,-78.474192135036,
15:04:56.112,,,,17.6470588235294,,,,,,,,,,,,,-0.141740455292165,-78.474192135036,
15:04:56.136,,,,,,,,,,,,12.7,,,,,-0.141740455292165,-78.474192135036,
15:04:56.182,,,,,,,,,2002,2,,,,,,,-0.141740455292165,-78.474192135036,
15:04:56.255,,32.9849619727983,,,,24.5987808561389,147.281797599834,,,,,,,,-0.46265117462553,39,-0.141740455292165,-78.474192135036,
15:04:56.293,,,30.937564836796,,,,,,,,,,40.4279983520508,,,,-0.141740455292165,-78.474192135036,
15:04:56.294,2863,,32.8943861720242,,,,,,,,,,40.4279983520508,,,,-0.141740455292165,-78.474192135036,
15:04:56.299,,,33.96046422654,,,,,,,,,,40.4279983520508,,,,-0.141638698987663,-78.4741731919348,
15:04:56.304,2863,,30.9375970071999,,,,,,,,,,40.4279983520508,,,,-0.141638698987663,-78.4741731919348,
15:04:56.314,,,,,,,,,,,,,,25.4901960784314,,,-0.141638698987663,-78.4741731919348,
15:04:56.380,2865.49569329219,,30.9378392720235,,,,,,,,,,40.4294334411621,,,,-0.141638698987663,-78.4741731919348,
15:04:56.432,,,,18.4313725490196,,,,,,,,,,,,,-0.141638698987663,-78.4741731919348,
15:04:56.447,,,,,,,,,,,,12.7,,,,,-0.141638698987663,-78.4741731919348,
15:04:56.500,,,,,,,,101,,,,,,,,,-0.141638698987663,-78.4741731919348,
15:04:56.548,,,,,,,,,1977,2,,,,,,,-0.141638698987663,-78.4741731919348,
15:04:56.596,,32.9855999523707,,,,24.6023864059166,147.285403149611,,,,,,,,-0.695783305469995,38,-0.141638698987663,-78.4741731919348,
15:04:56.645,,,,,,,,,,,,,,25.4901960784314,,,-0.141638698987663,-78.4741731919348,
15:04:56.751,,,,18.4313725490196,,,,,,,,,,,,,-0.141638698987663,-78.4741731919348,
15:04:56.758,,,,,,,,,,,,12.7,,,,,-0.141638698987663,-78.4741731919348,
15:04:56.811,,,,,,,,,1925,1.9,,,,,,,-0.141638698987663,-78.4741731919348,
15:04:56.863,,32.9859989154977,,,,24.6051295078055,147.2881462515,,,,,,,,-0.917677761730347,37,-0.141638698987663,-78.4741731919348,
15:04:56.913,,,,,,,,,,,,,,25.0980392156863,,,-0.141638698987663,-78.4741731919348,
15:04:57.000,,,,19.6078431372549,,,,,,,,,,,,,-0.141638698987663,-78.4741731919348,
15:04:57.007,,,,,,,,,,,,12.7,,,,,-0.141638698987663,-78.4741731919348,
15:04:57.060,,,,,,,,101,,,,,,,,,-0.141638698987663,-78.4741731919348,
15:04:57.140,,,,,,,,,1941,1.9,,,,,,,-0.141638698987663,-78.4741731919348,
15:04:57.190,,32.9864871406289,,,,24.6084872876111,147.291504031306,,,,,,,,-0.68966826184177,37,-0.141638698987663,-78.4741731919348,
15:04:57.244,,,,,,,,,,,,,,34.9019607843137,,,-0.141638698987663,-78.4741731919348,
15:04:57.330,2864,,30.9396804822804,,,,,,,,,,36.7560001373291,,,,-0.141638698987663,-78.4741731919348,
15:04:57.334,2864,,33.9616510268156,,,,,,,,,,36.7560001373291,,,,-0.141541594639421,-78.4741550032049,
15:04:57.335,2864,,30.9396899986145,,,,,,,,,,36.7560001373291,,,,-0.141541594639421,-78.4741550032049,
15:04:57.339,2865.99457770661,,30.9396992734067,,,,,,,,,,36.7907512664795,,,,-0.141541594639421,-78.4741550032049,
15:04:57.343,,,,62.3529411764706,,,,,,,,,,,,,-0.141541594639421,-78.4741550032049,
15:04:57.383,,,,,,,,,,,,12.7,,,,,-0.141541594639421,-78.4741550032049,
15:04:57.392,,,,,,,,,1878,1.9,,,,,,,-0.141541594639421,-78.4741550032049,
15:04:57.462,,32.9868940434476,,,,24.6112854999722,147.294302243667,,,,,,,,-0.460110164912961,37,-0.141541594639421,-78.4741550032049,
15:04:57.512,,,,,,,,,,,,,,37.6470588235294,,,-0.141541594639421,-78.4741550032049,
15:04:57.596,,,,73.3333333333333,,,,,,,,,,,,,-0.141541594639421,-78.4741550032049,
15:04:57.607,,,,,,,,,,,,12.7,,,,,-0.141541594639421,-78.4741550032049,
15:04:57.656,,,,,,,,101,,,,,,,,,-0.141541594639421,-78.4741550032049,
15:04:57.704,,,,,,,,,1871,1.9,,,,,,,-0.141541594639421,-78.4741550032049,
15:04:57.752,,32.9873269712397,,,,24.61426386225,147.297280605945,,,,,,,,-0.240364491792019,37,-0.141541594639421,-78.4741550032049,
15:04:57.812,,,,,,,,,,,,,,55.2941176470588,,,-0.141541594639421,-78.4741550032049,
15:04:57.897,,,,79.6078431372549,,,,,,,,,,,,,-0.141541594639421,-78.4741550032049,
15:04:57.923,,,,,,,,,,,,12.7,,,,,-0.141541594639421,-78.4741550032049,
15:04:57.955,,,,,,,,,1881,1.9,,,,,,,-0.141541594639421,-78.4741550032049,
15:04:58.002,,32.9877002031312,,,,24.61683214325,147.299848886945,,,,,,,,0,37,-0.141541594639421,-78.4741550032049,
15:04:58.052,,,,,,,,,,,,,,68.2352941176471,,,-0.141541594639421,-78.4741550032049,
15:04:58.127,,,,79.6078431372549,,,,,,,,,,,,,-0.141541594639421,-78.4741550032049,
15:04:58.159,,,,,,,,,,,,12.7,,,,,-0.141541594639421,-78.4741550032049,
15:04:58.176,,,,,,,,101,,,,,,,,,-0.141541594639421,-78.4741550032049,
15:04:58.226,,,,,,,,,1930,1.9,,,,,,,-0.141541594639421,-78.4741550032049,
15:04:58.271,,32.9882028329128,,,,24.6196761814722,147.302692925167,,,,,,,,0.256856697059595,38,-0.141541594639421,-78.4741550032049,
15:04:58.332,,,,,,,,,,,,,,74.9019607843137,,,-0.141541594639421,-78.4741550032049,
15:04:58.337,2864,,30.9415614194329,,,,,,,,,,36.539998626709,,,,-0.141541594639421,-78.4741550032049,
15:04:58.341,2864,,33.9626160189287,,,,,,,,,,36.539998626709,,,,-0.141450986266136,-78.4741399157792,
15:04:58.345,2866.09159392671,,30.9415753855085,,,,,,,,,,36.5421237945557,,,,-0.141450986266136,-78.4741399157792,
15:04:58.427,,,,79.6078431372549,,,,,,,,,,,,,-0.141450986266136,-78.4741399157792,
15:04:58.467,,,,,,,,,1942,1.9,,,,,,,-0.141450986266136,-78.4741399157792,
15:04:58.498,,,,,,,,,,,,12.7,,,,,-0.141450986266136,-78.4741399157792,
15:04:58.515,,32.9886581465679,,,,24.6222527915277,147.305269535223,,,,,,,,0.263743260410221,38,-0.141450986266136,-78.4741399157792,
15:04:58.565,,,,,,,,,,,,,,80.3921568627451,,,-0.141450986266136,-78.4741399157792,
15:04:58.661,,,,79.2156862745098,,,,,,,,,,,,,-0.141450986266136,-78.4741399157792,
15:04:58.702,,,,,,,,,,,,12.7,,,,,-0.141450986266136,-78.4741399157792,
15:04:58.709,,,,,,,,101,,,,,,,,,-0.141450986266136,-78.4741399157792,
15:04:58.759,,,,,,,,,1951,2,,,,,,,-0.141450986266136,-78.4741399157792,
15:04:58.817,,32.9892205552607,,,,24.6254367640278,147.308453507723,,,,,,,,0.260849187225235,38,-0.141450986266136,-78.4741399157792,
15:04:58.876,,,,,,,,,,,,,,81.1764705882353,,,-0.141450986266136,-78.4741399157792,
15:04:58.985,,,,79.6078431372549,,,,,,,,,,,,,-0.141450986266136,-78.4741399157792,
15:04:58.987,,,,,,,,,,,,12.7,,,,,-0.141450986266136,-78.4741399157792,
15:04:59.044,,,,,,,,,1975,2,,,,,,,-0.141450986266136,-78.4741399157792,
15:04:59.103,,32.9898597200495,,,,24.6285327909444,147.311549534639,,,,,,,,0.50463606121623,39,-0.141450986266136,-78.4741399157792,
15:04:59.166,,,,,,,,,,,,,,81.5686274509804,,,-0.141450986266136,-78.4741399157792,
15:04:59.255,,,,79.2156862745098,,,,,,,,,,,,,-0.141450986266136,-78.4741399157792,
15:04:59.286,,,,,,,,,,,,12.7,,,,,-0.141450986266136,-78.4741399157792,
15:04:59.290,2865,,33.9639543056954,,,,,,,,,,37.7639991760254,,,,-0.141359204426408,-78.4741259180009,
15:04:59.303,,,,,,,,101,,,,,,,,,-0.141359204426408,-78.4741259180009,
15:04:59.330,2865,,30.9438134756537,,,,,,,,,,37.7639991760254,,,,-0.141359204426408,-78.4741259180009,
15:04:59.331,2865,,30.9438165128097,,,,,,,,,,37.7639991760254,,,,-0.141359204426408,-78.4741259180009,
15:04:59.339,2866.2957361568,,30.9438336221691,,,,,,,,,,37.7556873321533,,,,-0.141359204426408,-78.4741259180009,
15:04:59.362,,,,,,,,,1999,2,,,,,,,-0.141359204426408,-78.4741259180009,
15:04:59.420,,32.9905695339637,,,,24.6319714772777,147.314988220973,,,,,,,,0.241765816520382,39,-0.141359204426408,-78.4741259180009,
15:04:59.472,,,,,,,,,,,,,,81.9607843137255,,,-0.141359204426408,-78.4741259180009,
15:04:59.549,,,,78.8235294117647,,,,,,,,,,,,,-0.141359204426408,-78.4741259180009,
15:04:59.582,,,,,,,,,,,,12.7,,,,,-0.141359204426408,-78.4741259180009,
15:04:59.607,,,,,,,,,2016,2,,,,,,,-0.141359204426408,-78.4741259180009,
15:04:59.674,,32.9912323607376,,,,24.6347958506111,147.317812594306,,,,,,,,0.47932070056785,40,-0.141359204426408,-78.4741259180009,
