,observation_hour,speed,rpm,acceleration,throttle_position,engine_temperature,engine_load_value,heart_rate,current_weather,visibility,precipitation,accidents_onsite,design_speed,accidents_time,risk_level
43,15.0,0.0,889.9999999999999,0.0,21.2,101.0,23.5,79.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
44,15.0,0.0,890.9999999999999,0.0,21.2,101.0,23.1,79.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
45,15.0,0.0,885.9999999999998,0.0,21.2,101.0,23.5,79.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
46,15.0,0.0,887.9999999999998,0.0,21.2,101.0,23.5,79.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
47,15.0,0.0,894.0,0.0,21.2,101.0,23.5,79.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
48,15.0,0.0,885.9999999999998,0.0,21.2,101.0,23.1,79.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
49,15.0,0.0,888.9999999999998,0.0,21.2,101.0,23.5,79.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
50,15.0,0.0,892.9999999999999,0.0,21.2,101.0,23.5,79.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
51,15.0,0.0,896.9999999999997,0.0,21.2,101.0,23.5,79.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
52,15.0,0.0,887.9999999999998,0.0,21.2,102.0,23.5,79.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
53,15.0,0.0,888.9999999999998,0.0,21.2,102.0,23.5,76.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
54,15.0,0.0,889.9999999999999,0.0,21.2,102.0,23.5,76.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
55,15.0,0.0,887.9999999999998,0.0,21.2,102.0,23.5,76.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
56,15.0,0.0,888.9999999999998,0.0,20.8,102.0,23.5,76.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
57,15.0,0.0,889.9999999999999,0.0,20.8,102.0,23.1,72.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
58,15.0,0.0,890.9999999999999,0.0,21.2,102.0,23.5,72.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
59,15.0,0.0,895.9999999999995,0.0,21.2,102.0,23.5,68.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
60,15.0,0.0,887.9999999999998,0.0,21.2,102.0,23.1,68.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
61,15.0,0.0,897.9999999999997,0.0,20.39999999999999,102.0,21.59999999999999,68.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
62,15.0,0.0,881.9999999999997,0.0,20.39999999999999,102.0,21.199999999999992,68.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
63,15.0,0.0,900.9999999999999,0.0,21.2,103.0,22.4,65.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
