,observation_hour,speed,rpm,acceleration,throttle_position,engine_temperature,engine_load_value,heart_rate,current_weather,visibility,precipitation,accidents_onsite,design_speed,accidents_time,risk_level
3983,16,108,3060,0.39,19.6,91,28.6,94,7,8.0,8.0,7.0,90.0,0.0,2
3984,16,109,3128,0.14,18.8,91,32.9,94,7,8.0,8.0,7.0,90.0,0.0,2
3985,16,110,3236,0.29,20.0,91,73.3,96,7,8.0,8.0,8.0,90.0,0.0,2
3986,16,114,3236,0.45,23.5,92,28.6,96,7,8.0,8.0,7.0,80.0,0.0,2
3987,16,115,3260,0.44,21.6,92,68.6,97,7,8.0,8.0,7.0,80.0,0.0,2
3988,16,117,3323,0.4,27.5,92,66.3,97,7,8.0,8.0,7.0,80.0,0.0,2
3989,16,117,3356,0.32,19.6,92,32.5,98,7,8.0,8.0,7.0,80.0,0.0,2
3990,16,118,3374,0.3,29.4,92,70.6,98,7,8.0,8.0,7.0,80.0,0.0,2
3991,16,121,3448,0.26,36.1,92,89.0,100,7,8.0,8.0,5.0,80.0,0.0,3
3992,16,121,3457,0.22,21.6,92,40.8,100,7,8.0,8.0,5.0,80.0,0.0,3
3993,16,121,3452,0.13,19.2,93,27.1,100,7,8.0,8.0,5.0,80.0,0.0,3
3994,16,120,3426,-0.11,18.0,92,21.2,100,7,8.0,8.0,5.0,90.0,0.0,2
3995,16,118,3391,-0.21,18.8,92,26.3,98,7,8.0,8.0,4.0,90.0,0.0,2
3996,16,117,3346,-0.4,18.8,92,26.3,98,7,8.0,8.0,3.0,80.0,0.0,2
3997,16,116,3284,-0.4,18.8,91,26.3,98,7,8.0,8.0,3.0,80.0,0.0,2
3998,16,114,3257,-0.4,18.8,91,25.9,98,7,8.0,8.0,3.0,80.0,0.0,2
3999,16,114,3254,-0.39,31.4,91,81.2,100,7,8.0,8.0,3.0,80.0,0.0,2
4000,16,114,3262,0.13,17.6,91,55.7,100,7,8.0,8.0,3.0,80.0,0.0,2
4001,16,112,3252,0.0,18.0,90,20.4,101,7,8.0,8.0,3.0,80.0,0.0,3
4002,16,112,3217,-0.11,19.6,90,29.8,101,7,8.0,8.0,3.0,80.0,0.0,3
4003,16,112,3208,-0.11,18.0,90,25.5,102,7,8.0,8.0,3.0,80.0,0.0,3
4004,16,111,3201,-0.13,19.6,91,28.6,102,7,8.0,8.0,3.0,80.0,0.0,3
4005,16,112,3196,0.0,18.8,91,26.3,105,7,8.0,8.0,3.0,80.0,0.0,3
4006,16,111,3179,0.0,18.8,91,25.9,105,7,8.0,8.0,3.0,90.0,0.0,3
4007,16,111,3187,-0.13,18.8,91,27.8,106,7,8.0,8.0,2.0,90.0,0.0,3
4008,16,112,3218,0.12,23.9,91,62.7,106,7,8.0,8.0,2.0,90.0,0.0,3
4009,16,114,3262,0.16,17.6,92,20.4,105,7,8.0,8.0,2.0,80.0,0.0,3
4010,16,114,3262,0.16,17.6,92,20.4,105,7,8.0,8.0,2.0,80.0,0.0,3
4011,16,114,3262,0.07,18.0,92,21.2,101,7,8.0,8.0,2.0,80.0,0.0,3
4012,16,114,3259,0.0,18.8,93,26.7,101,7,8.0,8.0,2.0,90.0,0.0,3
4013,16,114,3247,0.0,18.8,94,26.7,98,7,8.0,8.0,2.0,90.0,0.0,2
4014,16,114,3248,0.0,18.8,94,29.0,98,7,8.0,8.0,1.0,90.0,0.0,2
4015,16,115,3264,0.0,18.8,93,26.7,98,7,8.0,8.0,0.0,80.0,0.0,2
4016,16,115,3279,0.13,18.4,93,25.5,98,7,8.0,8.0,0.0,80.0,0.0,2
4017,16,115,3279,0.09,18.0,92,20.8,97,7,8.0,8.0,0.0,80.0,0.0,2
4018,16,115,3279,-0.09,18.0,92,20.8,97,7,8.0,8.0,1.0,90.0,0.0,2
4019,16,114,3257,-0.14,18.8,91,25.9,97,7,8.0,8.0,1.0,90.0,0.0,2
4020,16,112,3229,-0.26,18.8,91,26.7,97,7,8.0,8.0,1.0,90.0,0.0,2
4021,16,111,3190,-0.26,18.4,91,26.7,97,7,8.0,8.0,2.0,90.0,0.0,2
4022,16,110,3150,-0.28,18.4,90,26.3,97,7,8.0,8.0,3.0,80.0,0.0,2
4023,16,109,3100,-0.4,18.4,90,25.9,96,7,8.0,8.0,4.0,80.0,0.0,2
4024,16,108,3091,-0.39,21.2,90,34.5,96,7,8.0,8.0,4.0,80.0,0.0,2
4025,16,108,3092,-0.11,27.1,90,68.6,96,7,8.0,8.0,5.0,80.0,0.0,2
4026,16,109,3105,0.0,23.5,90,41.6,96,7,8.0,8.0,6.0,90.0,0.0,2
4027,16,109,3097,0.11,19.2,91,32.9,94,7,8.0,8.0,7.0,90.0,0.0,2
4028,16,109,3091,-0.13,19.6,91,21.2,94,7,8.0,8.0,7.0,90.0,0.0,2
4029,16,108,3074,-0.11,19.6,91,44.3,94,7,8.0,8.0,7.0,90.0,0.0,2
4030,16,108,3072,-0.09,21.6,91,23.9,94,7,8.0,8.0,7.0,90.0,0.0,2
4031,16,108,3082,-0.08,21.2,91,44.7,97,7,8.0,8.0,7.0,90.0,0.0,2
4032,16,108,3085,0.0,21.6,92,32.9,97,7,8.0,8.0,7.0,90.0,0.0,2
4033,16,108,3080,-0.11,18.8,92,28.6,101,7,8.0,8.0,7.0,90.0,0.0,3
4034,16,108,3078,0.0,22.0,93,45.5,101,7,8.0,8.0,7.0,90.0,0.0,3
4035,16,108,3085,0.0,21.2,94,40.4,102,7,8.0,8.0,7.0,90.0,0.0,3
4036,16,108,3083,0.0,20.8,94,34.5,102,7,8.0,8.0,7.0,90.0,0.0,3
4037,16,106,3088,-0.14,17.6,94,25.5,104,7,8.0,8.0,6.0,90.0,0.0,3
