,observation_hour,speed,rpm,acceleration,throttle_position,engine_temperature,engine_load_value,heart_rate,current_weather,visibility,precipitation,accidents_onsite,design_speed,accidents_time
3284,16,85,2435,0.0,57.3,94,89.8,94,7,8.0,24.0,17.0,70.0,0.0
3285,16,85,2436,0.0,57.6,94,89.4,96,7,8.0,24.0,15.0,70.0,0.0
3286,16,85,2440,0.0,57.6,94,89.4,96,7,8.0,24.0,15.0,70.0,0.0
3287,16,85,2439,0.0,57.6,94,89.4,96,7,8.0,24.0,16.0,70.0,0.0
3288,16,90,2449,0.5,57.6,94,89.4,96,7,8.0,24.0,16.0,70.0,0.0
3289,16,81,2549,-0.39,54.9,94,90.2,96,7,8.0,24.0,17.0,70.0,0.0
3290,16,80,2296,-0.39,56.1,94,91.0,96,7,8.0,24.0,17.0,70.0,0.0
3291,16,80,2306,-0.71,56.1,94,91.0,96,7,8.0,24.0,15.0,80.0,0.0
3292,16,80,2305,-0.09,32.2,94,91.0,96,7,8.0,24.0,15.0,80.0,0.0
3293,16,80,2291,-0.09,48.6,94,73.3,100,7,8.0,24.0,11.0,80.0,0.0
3294,16,79,2266,-0.24,16.1,94,51.4,100,7,8.0,24.0,11.0,80.0,0.0
3295,16,76,2207,-0.4,50.2,94,91.4,100,7,8.0,24.0,12.0,80.0,0.0
3296,16,78,2218,-0.27,52.9,94,91.8,98,7,8.0,24.0,12.0,80.0,0.0
3297,16,78,2224,0.1,52.9,94,92.2,102,7,8.0,24.0,13.0,80.0,0.0
3298,16,78,2228,0.1,53.3,94,92.2,100,7,8.0,24.0,12.0,70.0,0.0
3299,16,78,2224,0.0,53.3,94,92.2,100,7,8.0,24.0,14.0,70.0,0.0
3300,16,78,2226,0.0,53.3,94,92.2,100,7,8.0,24.0,11.0,70.0,0.0
3301,16,78,2236,0.0,52.9,94,92.2,104,7,8.0,24.0,11.0,70.0,0.0
3302,16,78,2240,0.0,53.7,94,91.8,104,7,8.0,24.0,10.0,70.0,0.0
3303,16,78,2531,0.0,16.1,94,34.9,104,7,8.0,24.0,10.0,70.0,0.0
3304,16,78,2820,0.0,76.9,94,90.2,104,7,8.0,24.0,11.0,70.0,0.0
3305,16,79,2860,0.09,85.1,94,92.2,102,7,8.0,24.0,9.0,90.0,0.0
3306,16,80,2897,0.19,85.5,94,92.5,102,7,8.0,24.0,10.0,90.0,0.0
3307,16,81,2934,0.27,69.0,94,89.8,102,7,8.0,24.0,14.0,90.0,0.0
3308,16,82,2996,0.26,85.5,93,92.9,101,7,8.0,24.0,15.0,90.0,0.0
3309,16,84,3034,0.26,80.0,93,91.4,101,7,8.0,24.0,15.0,90.0,0.0
3310,16,85,3049,0.25,73.7,93,91.0,102,7,8.0,24.0,14.0,90.0,0.0
3311,16,85,3088,0.21,71.4,93,91.8,102,7,8.0,24.0,15.0,90.0,0.0
3312,16,86,3121,0.16,23.5,93,91.4,102,7,8.0,24.0,29.0,90.0,0.0
3313,16,85,3098,-0.79,27.5,93,65.5,101,7,8.0,24.0,29.0,90.0,3.0
3314,16,84,3060,-0.79,17.6,93,32.5,101,7,8.0,24.0,29.0,90.0,3.0
3315,16,69,2685,-2.65,16.9,93,23.9,101,7,8.0,24.0,28.0,90.0,3.0
3316,16,52,1896,-3.59,15.3,94,26.3,101,7,8.0,24.0,28.0,90.0,3.0
3317,16,43,1205,-3.01,14.1,94,40.4,100,7,8.0,24.0,28.0,90.0,3.0
3318,16,39,1338,-2.43,14.1,94,26.3,100,7,8.0,24.0,27.0,90.0,3.0
3319,16,33,1607,-1.45,14.5,94,60.0,98,7,8.0,24.0,27.0,90.0,3.0
3320,16,31,2013,-0.74,32.2,94,66.3,98,7,8.0,24.0,27.0,90.0,3.0
3321,16,34,2663,0.92,58.4,94,89.0,98,7,8.0,24.0,27.0,90.0,3.0
3322,16,39,2994,0.92,62.0,94,89.8,98,7,8.0,24.0,27.0,90.0,3.0
3323,16,42,3182,0.78,27.5,94,72.2,101,7,8.0,24.0,25.0,90.0,3.0
3324,16,43,3252,0.41,23.9,94,55.3,101,7,8.0,24.0,25.0,90.0,3.0
3325,16,43,3241,0.14,20.4,94,37.3,101,7,8.0,24.0,26.0,90.0,3.0
3326,16,40,3128,-0.26,22.4,94,46.7,100,7,8.0,24.0,26.0,90.0,3.0
3327,16,42,3144,0.21,27.1,92,67.1,100,7,8.0,24.0,26.0,90.0,3.0
3328,16,43,3289,0.21,27.1,92,67.8,100,7,8.0,24.0,27.0,90.0,3.0
3329,16,44,3378,0.21,26.3,91,64.3,100,7,8.0,24.0,27.0,90.0,3.0
3330,16,49,3670,0.39,25.9,91,89.0,100,7,8.0,24.0,27.0,90.0,3.0
3331,16,54,3969,0.65,39.6,91,32.2,100,7,8.0,24.0,27.0,90.0,0.0
3332,16,54,3969,0.65,18.8,91,90.6,98,7,8.0,24.0,28.0,90.0,0.0
3333,16,55,2624,0.64,85.5,91,90.6,98,7,8.0,24.0,28.0,90.0,0.0
3334,16,58,2755,0.58,85.5,91,91.0,98,7,8.0,24.0,14.0,90.0,0.0
3335,16,60,2843,0.66,65.1,92,51.4,98,7,8.0,24.0,14.0,90.0,0.0
3336,16,61,2882,0.54,19.6,92,31.4,98,7,8.0,8.0,5.0,90.0,0.0
3337,16,60,2875,0.0,26.3,93,85.9,97,7,8.0,8.0,6.0,90.0,0.0
3338,16,62,2916,0.28,32.5,93,46.7,97,7,8.0,8.0,6.0,90.0,0.0
3339,16,61,2907,-0.27,18.0,94,25.9,97,7,8.0,8.0,10.0,90.0,0.0
3340,16,60,2852,-0.27,17.3,94,22.7,97,7,8.0,8.0,10.0,90.0,0.0
3341,16,58,2798,-0.41,17.3,94,22.7,94,7,8.0,8.0,10.0,90.0,0.0
3342,16,57,2682,-0.4,17.3,94,22.7,94,7,8.0,8.0,10.0,90.0,0.0
3343,16,52,2535,-0.52,17.3,94,24.3,94,7,8.0,8.0,10.0,90.0,0.0
3344,16,54,2581,-0.41,28.6,94,74.5,94,7,8.0,8.0,10.0,90.0,0.0
3345,16,52,2527,-0.91,16.5,94,25.5,92,7,8.0,8.0,10.0,50.0,0.0
3346,16,48,2295,-0.91,16.5,93,23.5,92,7,8.0,8.0,10.0,50.0,0.0
3347,16,44,2150,-0.95,16.1,93,23.1,92,7,8.0,8.0,10.0,50.0,0.0
3348,16,42,1937,-0.93,15.7,93,23.1,92,7,8.0,8.0,10.0,90.0,0.0
3349,16,39,1870,-0.64,29.0,93,77.3,92,7,8.0,8.0,10.0,90.0,0.0
3350,16,39,1896,-0.26,23.9,92,83.5,92,7,8.0,8.0,10.0,90.0,0.0
3351,16,39,1912,0.0,17.6,92,63.5,92,7,8.0,8.0,10.0,90.0,0.0
3352,16,37,1816,-0.16,15.3,92,24.7,92,7,8.0,8.0,10.0,90.0,0.0
3353,16,37,1779,-0.16,50.2,92,87.5,92,7,8.0,8.0,10.0,90.0,0.0
3354,16,39,1851,0.24,64.7,92,88.6,92,7,8.0,8.0,10.0,90.0,0.0
3355,16,39,1939,0.24,63.1,92,89.8,92,7,8.0,8.0,10.0,90.0,0.0
3356,16,42,1988,0.36,61.2,93,89.8,92,7,8.0,8.0,10.0,90.0,0.0
3357,16,44,2066,0.37,58.4,93,91.4,92,7,8.0,8.0,10.0,90.0,0.0
3358,16,45,2153,0.4,55.7,93,92.2,92,7,8.0,8.0,11.0,90.0,0.0
3359,16,46,2205,0.32,52.2,93,91.0,92,7,8.0,8.0,11.0,90.0,0.0
3360,16,49,2338,0.32,53.7,94,91.0,92,7,8.0,8.0,11.0,90.0,0.0
3361,16,50,2400,0.32,31.4,94,89.8,92,7,8.0,8.0,11.0,90.0,0.0
3362,16,50,2394,0.28,27.1,94,52.2,92,7,8.0,8.0,11.0,90.0,0.0
3363,16,50,2387,0.0,33.3,94,84.7,92,7,8.0,8.0,11.0,90.0,0.0
3364,16,51,2456,0.26,54.9,94,89.8,92,7,8.0,8.0,11.0,90.0,0.0
3365,16,54,2528,0.38,56.5,94,89.4,92,7,8.0,8.0,11.0,90.0,0.0
3366,16,54,2557,0.4,57.3,94,88.6,92,7,8.0,8.0,11.0,90.0,0.0
3367,16,55,2634,0.32,28.6,94,83.1,94,7,8.0,8.0,13.0,90.0,1.0
3368,16,55,2613,0.22,32.5,94,27.5,94,7,8.0,8.0,13.0,90.0,1.0
3369,16,52,2509,-0.27,21.6,94,69.4,94,7,8.0,8.0,13.0,90.0,1.0
3370,16,51,2477,-0.4,18.8,94,43.9,98,7,8.0,8.0,11.0,90.0,1.0
3371,16,50,2313,-0.4,16.9,94,21.2,98,7,8.0,8.0,11.0,90.0,1.0
3372,16,45,2172,-0.53,20.0,94,28.6,98,7,8.0,8.0,11.0,90.0,1.0
3373,16,44,2147,-0.52,20.8,94,57.6,98,7,8.0,8.0,7.0,90.0,1.0
3374,16,43,2096,-0.43,36.5,93,90.6,98,7,8.0,8.0,7.0,90.0,1.0
3375,16,45,2196,0.23,35.7,94,86.3,101,7,8.0,8.0,8.0,90.0,1.0
3376,16,46,2248,0.23,27.8,94,85.1,101,7,8.0,8.0,7.0,90.0,1.0
3377,16,46,2225,0.13,23.9,94,38.8,101,7,8.0,8.0,7.0,90.0,1.0
3378,16,45,2161,-0.27,27.1,94,72.2,101,7,8.0,8.0,7.0,90.0,1.0
3379,16,45,2178,0.13,43.9,94,91.0,98,7,8.0,8.0,7.0,90.0,1.0
3380,16,45,2174,0.13,29.8,94,69.4,98,7,8.0,8.0,7.0,90.0,1.0
3381,16,45,2194,-0.12,22.0,94,85.1,98,7,8.0,8.0,7.0,90.0,1.0
3382,16,44,2106,-0.11,22.7,94,63.5,98,7,8.0,8.0,7.0,90.0,1.0
3383,16,44,2145,-0.11,34.1,94,87.8,98,7,8.0,8.0,7.0,90.0,1.0
3384,16,44,2142,-0.13,15.7,94,44.7,98,7,8.0,8.0,7.0,90.0,1.0
3385,16,40,2002,-0.52,15.7,94,31.8,98,7,8.0,8.0,7.0,90.0,1.0
3386,16,38,1854,-0.64,16.1,94,23.1,98,7,8.0,8.0,7.0,90.0,1.0
3387,16,36,1745,-0.8,15.3,94,23.5,98,7,8.0,8.0,8.0,90.0,1.0
3388,16,31,1903,-1.02,15.3,94,31.4,98,7,8.0,8.0,8.0,90.0,1.0
3389,16,27,2085,-0.9,22.4,94,41.2,98,7,8.0,8.0,8.0,90.0,1.0
3390,16,30,2267,-0.22,27.8,94,74.9,98,7,8.0,8.0,8.0,70.0,1.0
3391,16,32,2484,-0.22,28.2,94,74.9,98,7,8.0,8.0,8.0,70.0,1.0
3392,16,32,2478,-0.22,18.0,94,28.6,98,7,8.0,8.0,8.0,70.0,1.0
3393,16,30,2324,-0.22,18.8,94,34.9,98,7,8.0,8.0,8.0,70.0,1.0
3394,16,31,2393,-0.26,31.4,94,78.4,98,7,8.0,8.0,7.0,70.0,1.0
3395,16,33,2544,0.38,17.3,94,78.8,98,7,8.0,8.0,8.0,70.0,1.0
3396,16,32,1591,0.33,62.7,94,95.3,98,7,8.0,8.0,7.0,70.0,1.0
3397,16,34,1628,0.33,83.9,93,97.3,100,7,8.0,8.0,7.0,70.0,1.0
3398,16,36,1720,0.33,69.4,93,88.2,100,7,8.0,8.0,8.0,70.0,1.0
3399,16,38,1821,0.44,65.9,93,88.2,100,7,8.0,8.0,8.0,70.0,1.0
3400,16,40,1910,0.44,29.4,93,88.2,100,7,8.0,8.0,8.0,90.0,1.0
3401,16,40,1967,0.27,22.0,94,81.6,100,7,8.0,8.0,9.0,90.0,1.0
3402,16,39,1915,-0.39,16.5,94,23.1,96,7,8.0,8.0,10.0,90.0,1.0
3403,16,38,1839,-0.37,25.9,94,74.1,96,7,8.0,8.0,10.0,90.0,1.0
3404,16,40,1917,0.39,50.6,94,89.0,96,7,8.0,8.0,11.0,90.0,1.0
3405,16,42,2003,0.44,20.4,94,61.2,96,7,8.0,8.0,11.0,90.0,1.0
3406,16,42,2026,0.32,20.4,94,53.3,96,7,8.0,8.0,10.0,90.0,1.0
3407,16,42,2037,0.11,20.8,94,42.0,96,7,8.0,8.0,9.0,90.0,1.0
3408,16,42,2022,0.0,17.6,94,67.8,96,7,8.0,8.0,9.0,90.0,1.0
3409,16,44,2076,0.0,51.8,94,90.2,96,7,8.0,8.0,9.0,90.0,1.0
3410,16,46,2203,0.41,27.8,94,85.5,96,7,8.0,8.0,10.0,90.0,1.0
3411,16,48,2270,0.44,18.8,94,45.5,96,7,8.0,8.0,10.0,90.0,1.0
3412,16,46,2279,0.0,17.6,94,32.9,96,7,8.0,8.0,11.0,90.0,1.0
3413,16,46,2239,0.0,16.1,94,25.5,96,7,8.0,8.0,11.0,90.0,1.0
3414,16,45,2193,-0.21,18.4,94,42.0,94,7,8.0,8.0,48.0,90.0,1.0
3415,16,45,2190,-0.11,23.1,94,62.7,94,7,8.0,8.0,49.0,90.0,1.0
3416,16,48,2304,0.26,31.0,94,82.0,93,7,8.0,8.0,50.0,90.0,1.0
3417,16,49,2330,0.4,18.0,94,32.2,93,7,8.0,8.0,50.0,90.0,1.0
3418,16,49,2325,0.13,20.4,94,31.0,93,7,8.0,8.0,50.0,90.0,1.0
3419,16,50,2416,0.0,25.9,93,69.4,91,7,8.0,8.0,50.0,90.0,1.0
3420,16,51,2470,0.25,18.0,93,39.2,91,7,8.0,8.0,51.0,90.0,1.0
3421,16,51,2457,0.2,16.5,92,25.5,91,7,8.0,8.0,55.0,90.0,1.0
3422,16,50,2422,0.0,16.9,92,23.5,91,7,8.0,8.0,56.0,90.0,1.0
3423,16,49,2399,-0.2,16.9,92,23.9,92,7,8.0,8.0,57.0,90.0,1.0
3424,16,46,2260,-0.68,16.5,92,23.5,92,7,8.0,8.0,58.0,90.0,1.0
3425,16,42,2044,-0.91,16.1,92,24.3,92,7,8.0,8.0,58.0,90.0,1.0
3426,16,39,1529,-0.77,14.5,92,25.9,92,7,8.0,8.0,57.0,90.0,1.0
3427,16,40,1915,0.6,22.0,92,58.8,92,7,8.0,8.0,58.0,90.0,1.0
3428,16,42,2009,0.6,23.5,92,66.3,92,7,8.0,8.0,58.0,90.0,2.0
3429,16,44,2068,0.6,23.5,92,77.6,92,7,8.0,8.0,59.0,90.0,2.0
3430,16,49,2329,0.69,27.1,92,77.6,92,7,8.0,8.0,61.0,90.0,2.0
3431,16,52,2480,0.77,16.9,93,50.6,92,7,8.0,8.0,61.0,90.0,2.0
3432,16,52,2554,0.52,18.4,93,27.8,92,7,8.0,8.0,60.0,90.0,2.0
3433,16,51,2460,-0.24,16.5,93,23.1,93,7,8.0,8.0,58.0,90.0,2.0
3434,16,49,2387,-0.4,16.5,93,22.7,93,7,8.0,8.0,57.0,90.0,2.0
3435,16,49,2365,-0.25,16.1,93,23.5,93,7,8.0,8.0,57.0,90.0,2.0
3436,16,50,2367,-0.12,16.9,93,20.0,93,7,8.0,8.0,58.0,90.0,2.0
3437,16,52,2467,0.24,18.8,93,32.5,93,7,8.0,8.0,58.0,90.0,2.0
3438,16,52,2528,0.3,16.9,93,20.8,93,7,8.0,8.0,59.0,90.0,2.0
3439,16,51,2482,-0.4,16.9,93,23.9,93,7,8.0,8.0,59.0,90.0,2.0
3440,16,45,2170,-0.61,16.5,93,24.3,93,7,8.0,8.0,60.0,90.0,2.0
3441,16,43,2033,-1.02,16.1,93,23.9,93,7,8.0,8.0,62.0,90.0,2.0
3442,16,44,2173,0.42,18.0,92,40.8,94,7,8.0,8.0,62.0,50.0,2.0
3443,16,45,2153,0.42,16.1,92,25.9,93,7,8.0,8.0,62.0,50.0,2.0
3444,16,46,2212,0.27,16.5,92,22.0,93,7,8.0,8.0,61.0,50.0,2.0
3445,16,46,2234,0.13,16.5,92,22.4,93,7,8.0,8.0,61.0,50.0,2.0
3446,16,46,2242,0.0,16.5,92,23.1,93,7,8.0,8.0,61.0,50.0,2.0
3447,16,46,2211,0.0,16.5,92,22.4,93,7,8.0,8.0,60.0,50.0,2.0
3448,16,45,2186,-0.13,16.5,91,22.7,93,7,8.0,8.0,23.0,50.0,2.0
3449,16,46,2209,-0.13,16.5,91,22.4,93,7,8.0,8.0,22.0,50.0,2.0
3450,16,46,2223,0.1,16.5,91,22.4,93,7,8.0,8.0,22.0,50.0,2.0
3451,16,46,2219,0.08,16.5,91,22.7,93,7,8.0,8.0,22.0,50.0,2.0
3452,16,46,2234,0.08,16.5,91,22.4,93,7,8.0,8.0,22.0,50.0,2.0
3453,16,44,2117,-0.14,16.5,91,22.7,94,7,8.0,8.0,23.0,50.0,2.0
3454,16,42,2011,-0.31,16.1,91,23.5,94,7,8.0,8.0,22.0,50.0,2.0
3455,16,42,1959,-0.45,15.7,91,23.5,94,7,8.0,8.0,22.0,50.0,2.0
3456,16,37,1787,-0.8,15.7,91,24.3,94,7,8.0,8.0,18.0,50.0,2.0
3457,16,34,1714,-0.92,15.3,91,24.3,94,7,8.0,8.0,16.0,50.0,2.0
3458,16,30,1263,-0.89,13.7,91,34.9,94,7,8.0,8.0,16.0,70.0,0.0
3459,16,27,1699,-0.8,14.9,91,27.5,94,7,8.0,8.0,16.0,70.0,0.0
3460,16,26,2028,-0.34,15.3,91,20.4,94,7,8.0,8.0,13.0,70.0,0.0
3461,16,25,1930,-0.34,15.7,91,20.4,93,7,8.0,8.0,13.0,70.0,0.0
3462,16,24,1846,-0.38,15.3,91,20.0,93,7,8.0,8.0,13.0,70.0,0.0
3463,16,22,1755,-0.26,14.9,91,20.8,93,7,8.0,8.0,13.0,70.0,0.0
3464,16,21,1619,-0.27,14.9,91,20.8,94,7,8.0,8.0,13.0,70.0,0.0
3465,16,19,1538,-0.4,14.5,92,21.6,94,7,8.0,8.0,13.0,70.0,0.0
3466,16,16,1262,-0.54,14.5,92,22.4,94,7,8.0,8.0,15.0,70.0,0.0
3467,16,16,1301,-0.26,14.1,92,21.2,94,7,8.0,8.0,15.0,70.0,0.0
3468,16,18,1376,0.1,14.1,92,20.8,94,7,8.0,8.0,15.0,70.0,0.0
3469,16,18,1233,0.1,14.1,92,21.6,94,7,8.0,8.0,14.0,70.0,0.0
3470,16,15,1247,-0.09,13.7,93,20.8,94,7,8.0,8.0,14.0,70.0,0.0
3471,16,15,1191,-0.17,13.7,93,20.4,94,7,8.0,8.0,14.0,70.0,0.0
3472,16,15,1236,-0.17,13.7,94,21.2,94,7,8.0,8.0,13.0,70.0,0.0
3473,16,15,1084,-0.1,13.7,94,22.0,94,7,8.0,8.0,13.0,70.0,0.0
3474,16,9,979,-1.02,13.7,94,23.5,94,7,8.0,8.0,12.0,70.0,0.0
3475,16,4,993,-1.33,13.3,94,22.4,94,7,8.0,8.0,12.0,70.0,0.0
3476,16,2,986,-0.66,13.3,94,23.9,94,7,8.0,8.0,12.0,70.0,0.0
3477,16,4,986,0.32,13.7,94,24.3,94,7,8.0,8.0,12.0,70.0,0.0
3478,16,6,985,0.32,13.3,94,24.3,94,7,8.0,8.0,12.0,70.0,0.0
3479,16,7,999,0.42,13.3,94,23.9,91,7,8.0,8.0,13.0,70.0,0.0
3480,16,7,992,0.12,13.3,94,23.9,91,7,8.0,8.0,13.0,70.0,0.0
3481,16,7,1028,0.12,13.3,94,23.1,91,7,8.0,8.0,11.0,70.0,0.0
3482,16,7,1150,0.12,13.3,94,49.0,91,7,8.0,8.0,11.0,70.0,0.0
3483,16,8,1977,0.13,18.4,94,54.5,87,7,8.0,8.0,11.0,70.0,0.0
3484,16,15,2196,0.63,16.1,94,30.6,87,7,8.0,8.0,11.0,70.0,0.0
3485,16,19,1789,0.96,16.9,94,26.7,87,7,8.0,8.0,11.0,70.0,0.0
3486,16,20,1522,0.52,16.5,94,22.7,87,7,8.0,8.0,11.0,70.0,0.0
3487,16,22,1696,0.38,16.1,94,36.9,87,7,8.0,8.0,11.0,70.0,0.0
3488,16,24,1906,0.37,22.4,94,56.5,87,7,8.0,8.0,11.0,70.0,0.0
3489,16,28,2051,0.72,16.1,94,76.9,87,7,8.0,8.0,11.0,70.0,0.0
3490,16,26,1995,-0.44,16.1,94,23.5,87,7,8.0,8.0,11.0,70.0,0.0
3491,16,24,1894,-0.44,15.3,93,23.5,87,7,8.0,8.0,11.0,70.0,0.0
3492,16,16,1104,-0.44,13.7,93,33.3,88,7,8.0,8.0,11.0,50.0,0.0
3493,16,15,1135,-0.86,13.7,92,26.7,88,7,8.0,8.0,11.0,50.0,0.0
3494,16,14,1181,-0.82,13.7,92,23.1,88,7,8.0,8.0,12.0,50.0,0.0
3495,16,13,1078,-0.26,13.3,92,22.7,88,7,8.0,8.0,12.0,50.0,0.0
3496,16,14,1148,0.13,13.7,92,21.2,89,7,8.0,8.0,12.0,50.0,0.0
3497,16,15,1218,0.25,13.7,92,20.8,92,7,8.0,8.0,13.0,50.0,0.0
3498,16,16,1281,0.25,13.7,92,20.0,92,7,8.0,8.0,12.0,50.0,0.0
3499,16,16,1181,0.26,13.7,92,20.8,92,7,8.0,8.0,12.0,50.0,0.0
3500,16,14,1018,-0.21,13.7,92,22.4,92,7,8.0,8.0,12.0,50.0,0.0
3501,16,10,941,-0.64,15.3,92,28.6,92,7,8.0,8.0,12.0,50.0,0.0
3502,16,8,975,-0.66,13.7,92,29.0,92,7,8.0,8.0,13.0,50.0,0.0
3503,16,7,1020,-0.4,13.3,92,23.5,92,7,8.0,8.0,13.0,50.0,0.0
3504,16,6,1003,-0.25,13.3,93,22.7,92,7,8.0,8.0,13.0,50.0,0.0
3505,16,4,948,-0.26,13.7,93,26.7,92,7,8.0,8.0,12.0,50.0,0.0
3506,16,6,987,-0.3,13.7,93,27.5,92,7,8.0,8.0,12.0,50.0,0.0
3507,16,7,995,-0.3,13.7,94,23.1,93,7,8.0,8.0,12.0,50.0,0.0
3508,16,6,995,-0.3,13.3,94,23.1,93,7,8.0,8.0,12.0,50.0,0.0
3509,16,2,992,-0.3,13.7,94,23.5,93,7,8.0,8.0,12.0,50.0,0.0
3510,16,0,952,-0.51,12.9,94,22.7,93,7,8.0,8.0,12.0,50.0,0.0
3511,16,0,653,-0.46,12.5,94,27.8,93,7,8.0,8.0,12.0,50.0,0.0
3512,16,0,689,-0.33,12.9,94,27.1,93,7,8.0,8.0,12.0,50.0,0.0
3513,16,0,665,0.0,12.9,94,25.9,93,7,8.0,8.0,12.0,50.0,0.0
3514,16,0,678,0.0,12.9,94,25.9,93,7,8.0,8.0,12.0,50.0,0.0
3515,16,1,640,0.0,12.9,94,27.5,93,7,8.0,8.0,12.0,50.0,0.0
3516,16,0,861,0.0,12.9,94,27.8,93,7,8.0,8.0,12.0,50.0,0.0
3517,16,0,779,0.0,12.9,94,25.5,93,7,8.0,8.0,12.0,50.0,0.0
3518,16,0,671,-0.1,12.9,94,27.1,93,7,8.0,8.0,12.0,50.0,0.0
3519,16,0,695,0.0,12.9,94,27.1,93,7,8.0,8.0,12.0,50.0,0.0
3520,16,0,667,0.0,12.9,94,25.1,93,7,8.0,8.0,12.0,50.0,0.0
3521,16,0,654,0.0,12.9,94,25.9,93,7,8.0,8.0,12.0,50.0,0.0
3522,16,0,665,0.0,12.9,95,25.9,93,7,8.0,8.0,12.0,50.0,0.0
3523,16,3,821,0.18,14.1,95,26.7,93,7,8.0,8.0,12.0,50.0,0.0
3524,16,3,821,0.18,14.1,95,35.3,93,7,8.0,8.0,12.0,50.0,0.0
3525,16,7,980,0.46,15.3,95,33.7,93,7,8.0,8.0,12.0,50.0,0.0
3526,16,7,1150,0.41,13.7,95,23.1,93,7,8.0,8.0,12.0,50.0,0.0
3527,16,7,1163,0.0,13.7,95,21.6,93,7,8.0,8.0,12.0,50.0,0.0
3528,16,8,1230,0.0,16.1,95,31.0,93,7,8.0,8.0,12.0,50.0,0.0
3529,16,10,1424,0.4,15.3,95,35.7,93,7,8.0,8.0,12.0,50.0,0.0
3530,16,10,1578,0.34,14.9,95,22.0,93,7,8.0,8.0,12.0,50.0,0.0
3531,16,12,1155,0.39,13.7,94,25.1,93,7,8.0,8.0,12.0,50.0,0.0
3532,16,15,1155,0.31,13.7,94,25.1,93,7,8.0,8.0,12.0,50.0,0.0
3533,16,16,1281,0.35,14.1,94,21.2,89,7,8.0,8.0,13.0,50.0,0.0
3534,16,19,1360,0.26,17.6,94,41.6,89,7,8.0,8.0,12.0,50.0,0.0
3535,16,22,1690,0.53,18.4,94,43.5,89,7,8.0,8.0,11.0,50.0,0.0
3536,16,22,1829,0.67,14.9,94,23.9,89,7,8.0,8.0,11.0,50.0,0.0
3537,16,24,1820,0.4,15.3,94,22.7,89,7,8.0,8.0,11.0,50.0,0.0
3538,16,24,1818,0.13,15.3,94,22.4,89,7,8.0,8.0,11.0,50.0,0.0
3539,16,24,1842,0.0,15.3,94,22.4,89,7,8.0,8.0,12.0,50.0,0.0
3540,16,24,1846,0.0,15.7,94,22.0,89,7,8.0,8.0,12.0,50.0,0.0
3541,16,24,1857,0.0,15.7,94,22.0,89,7,8.0,8.0,12.0,50.0,0.0
3542,16,24,1855,0.0,15.7,93,22.0,89,7,8.0,8.0,12.0,50.0,0.0
3543,16,24,1862,0.0,15.7,93,22.0,89,7,8.0,8.0,12.0,50.0,0.0
3544,16,24,1865,-0.13,15.7,93,22.7,89,7,8.0,8.0,13.0,50.0,0.0
3545,16,21,1677,-0.52,15.3,92,23.1,89,7,8.0,8.0,12.0,50.0,0.0
3546,16,14,1241,-0.85,14.1,92,23.5,89,7,8.0,8.0,12.0,50.0,0.0
3547,16,14,1160,-0.76,14.1,92,24.7,89,7,8.0,8.0,12.0,50.0,0.0
3548,16,15,1167,-0.44,13.7,92,23.9,89,7,8.0,8.0,12.0,50.0,0.0
3549,16,15,1212,0.13,13.7,92,22.7,89,7,8.0,8.0,12.0,50.0,0.0
3550,16,14,1150,-0.45,13.3,92,21.6,89,7,8.0,8.0,12.0,50.0,0.0
3551,16,8,948,-0.45,13.7,92,22.0,89,7,8.0,8.0,13.0,50.0,0.0
3552,16,3,1006,-0.96,13.3,92,23.1,89,7,8.0,8.0,13.0,50.0,0.0
3553,16,0,977,-1.22,13.7,92,23.5,89,7,8.0,8.0,13.0,50.0,0.0
3554,16,0,752,-0.41,12.9,92,22.7,89,7,8.0,8.0,13.0,50.0,0.0
3555,16,0,685,-0.22,12.9,92,26.7,89,7,8.0,8.0,13.0,50.0,0.0
3556,16,0,668,0.0,12.9,92,25.1,89,7,8.0,8.0,13.0,50.0,0.0
3557,16,0,672,0.0,12.9,92,25.1,89,7,8.0,8.0,13.0,50.0,0.0
3558,16,0,651,0.0,12.9,93,25.9,89,7,8.0,8.0,13.0,50.0,0.0
3559,16,0,667,0.0,12.9,93,26.7,89,7,8.0,8.0,13.0,50.0,0.0
3560,16,0,669,0.0,12.9,93,25.9,89,7,8.0,8.0,13.0,50.0,0.0
3561,16,0,660,0.0,12.5,93,25.1,89,7,8.0,8.0,13.0,50.0,0.0
3562,16,0,655,0.0,12.9,94,24.7,89,7,8.0,8.0,13.0,50.0,0.0
3563,16,0,641,0.0,12.9,94,27.1,89,7,8.0,8.0,13.0,50.0,0.0
3564,16,0,671,0.0,12.9,94,27.1,89,7,8.0,8.0,13.0,50.0,0.0
3565,16,1,666,0.0,12.5,94,27.8,89,7,8.0,8.0,13.0,50.0,0.0
3566,16,3,770,0.27,16.1,94,30.2,89,7,8.0,8.0,13.0,50.0,0.0
3567,16,7,878,0.52,16.1,94,68.2,89,7,8.0,8.0,13.0,50.0,0.0
3568,16,10,915,0.78,20.4,94,69.0,89,7,8.0,8.0,13.0,50.0,0.0
3569,16,10,1183,0.6,14.1,94,31.4,89,7,8.0,8.0,13.0,70.0,0.0
3570,16,12,951,0.41,14.5,94,36.9,89,7,8.0,8.0,13.0,70.0,0.0
3571,16,12,973,0.15,14.1,94,34.1,89,7,8.0,8.0,13.0,70.0,0.0
