time,"Altitude (GPS) (m)","Average speed (km/h)","Average speed (GPS) (km/h)","Barometric pressure (kPa)","Calculated engine load value (%)","Calculated instant fuel consumption (km/L)","Distance travelled (km)","Distance travelled (total) (km)","Engine coolant temperature (℃)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Intake air temperature (℃)","OBD Module Voltage (V)","Speed (GPS) (km/h)","Throttle position (%)","Vehicle acceleration (m/s²)","Vehicle speed (km/h)",Latitude,Longtitude,
19:10:46.738,,,,,,,,,,,,,13.5,,,,,-0.224092318676412,-78.4685505274683,
19:10:46.740,,,,,,,,,,,,,,,19.6078431372549,,,-0.224092318676412,-78.4685505274683,
19:10:46.776,,,,73,,,,,,,,,,,,,,-0.224092318676412,-78.4685505274683,
19:10:46.846,,,,,26.6666666666667,,,,,,,,,,,,,-0.224092318676412,-78.4685505274683,
19:10:46.920,,,,,,,,,,,,,13.4,,,,,-0.224092318676412,-78.4685505274683,
19:10:46.923,,,,,,,,,87,,,,,,,,,-0.224092318676412,-78.4685505274683,
19:10:46.969,,,,,,,,,,3457,3.5,,,,,,,-0.224092318676412,-78.4685505274683,
19:10:47.005,,57.9255132428869,,,,,12.6990007974167,190.949298731028,,,,,,,,-0.22980497756846,88,-0.224092318676412,-78.4685505274683,
19:10:47.051,,,,,,,,,,,,,,,19.6078431372549,,,-0.224092318676412,-78.4685505274683,
19:10:47.088,,,,73,,,,,,,,,,,,,,-0.224092318676412,-78.4685505274683,
19:10:47.148,,,,,,,,,,,,,13.7,,,,,-0.224092318676412,-78.4685505274683,
19:10:47.172,,,,,26.6666666666667,,,,,,,,,,,,,-0.224092318676412,-78.4685505274683,
19:10:47.219,,,,,,,,,,3450,3.4,,,,,,,-0.224092318676412,-78.4685505274683,
19:10:47.255,,57.934729578314,,,,,12.7050486918334,190.955346625445,,,,,,,,-0.458939061759301,87,-0.224092318676412,-78.4685505274683,
19:10:47.292,,,,,,,,,,,,,,,19.6078431372549,,,-0.224092318676412,-78.4685505274683,
19:10:47.339,,,,73,,,,,,,,,,,,,,-0.224092318676412,-78.4685505274683,
19:10:47.394,,,,,,,,,,,,,13.7,,,,,-0.224092318676412,-78.4685505274683,
19:10:47.412,,,,,26.6666666666667,,,,,,,,,,,,,-0.224092318676412,-78.4685505274683,
19:10:47.465,,,,,,,,,87,,,,,,,,,-0.224092318676412,-78.4685505274683,
19:10:47.472,2786,,59.9261017455589,,,,,,,,,,,92.5559967041016,,,,-0.224092318676412,-78.4685505274683,
19:10:47.474,2786,,59.9262130008579,,,,,,,,,,,92.5559967041016,,,,-0.22387573029846,-78.4684671275318,
19:10:47.475,2786,,59.9262312787323,,,,,,,,,,,92.5559967041016,,,,-0.22387573029846,-78.4684671275318,
19:10:47.499,2792.51767612163,,59.9272289853476,,,,,,,,,,,92.5581871032715,,,,-0.22387573029846,-78.4684671275318,
19:10:47.510,,,,,,,,,,3421,3.4,,,,,,,-0.22387573029846,-78.4684671275318,
19:10:47.548,,57.9455019293284,,,,,12.7121225265,190.962420460111,,,,,,,,-0.459312690185883,87,-0.22387573029846,-78.4684671275318,
19:10:47.584,,,,,,,,,,,,,,,19.6078431372549,,,-0.22387573029846,-78.4684671275318,
19:10:47.630,,,,73,,,,,,,,,,,,,,-0.22387573029846,-78.4684671275318,
19:10:47.692,,,,,,,,,,,,,13.7,,,,,-0.22387573029846,-78.4684671275318,
19:10:47.720,,,,,27.0588235294118,,,,,,,,,,,,,-0.22387573029846,-78.4684671275318,
19:10:47.756,,,,,,,,,,3394,3.4,,,,,,,-0.22387573029846,-78.4684671275318,
19:10:47.802,,57.9545465667254,,,,,12.7182070742778,190.968505007889,,,,,,,,-0.743945260150664,86,-0.22387573029846,-78.4684671275318,
19:10:47.850,,,,,,,,,,,,,,,19.6078431372549,,,-0.22387573029846,-78.4684671275318,
19:10:47.901,,,,73,,,,,,,,,,,,,,-0.22387573029846,-78.4684671275318,
19:10:47.960,,,,,,,,,,,,,13.7,,,,,-0.22387573029846,-78.4684671275318,
19:10:47.999,,,,,26.6666666666667,,,,,,,,,,,,,-0.22387573029846,-78.4684671275318,
19:10:48.037,,,,,,,,,88,,,,,,,,,-0.22387573029846,-78.4684671275318,
19:10:48.075,,,,,,,,,,3391,3.4,,,,,,,-0.22387573029846,-78.4684671275318,
19:10:48.135,,57.9667588060553,,,,,12.7262378388611,190.976535772473,,,,,,,,,87,-0.22387573029846,-78.4684671275318,
19:10:48.180,,,,,,,,,,,,,,,19.6078431372549,,,-0.22387573029846,-78.4684671275318,
19:10:48.240,,,,73,,,,,,,,,,,,,,-0.22387573029846,-78.4684671275318,
19:10:48.314,,,,,,,,,,,,,13.8,,,,,-0.22387573029846,-78.4684671275318,
19:10:48.345,,,,,26.6666666666667,,,,,,,,,,,,,-0.22387573029846,-78.4684671275318,
19:10:48.394,,,,,,,,,,3381,3.4,,,,,,,-0.22387573029846,-78.4684671275318,
19:10:48.444,,57.9777248247728,,,,,12.7336267749167,190.983924708528,,,,,,,,,86,-0.22387573029846,-78.4684671275318,
19:10:48.467,2785,,59.9640231435151,,,,,,,,,,,90.4319961547852,,,,-0.22387573029846,-78.4684671275318,
19:10:48.471,2785,,59.9641579149082,,,,,,,,,,,90.4319961547852,,,,-0.223662913776934,-78.4683854039758,
19:10:48.485,,,,,,,,,,,,,,,19.6078431372549,,,-0.223662913776934,-78.4683854039758,
19:10:48.490,2792.38246923051,,59.9648871601774,,,,,,,,,,,90.4407577514648,,,,-0.223662913776934,-78.4683854039758,
19:10:48.529,,,,73,,,,,,,,,,,,,,-0.223662913776934,-78.4683854039758,
19:10:48.592,,,,,,,,,,,,,13.8,,,,,-0.223662913776934,-78.4683854039758,
19:10:48.606,,,,,26.2745098039216,,,,,,,,,,,,,-0.223662913776934,-78.4683854039758,
19:10:48.650,,,,,,,,,88,,,,,,,,,-0.223662913776934,-78.4683854039758,
19:10:48.687,,,,,,,,,,3380,3.4,,,,,,,-0.223662913776934,-78.4683854039758,
19:10:48.725,,57.9876676254993,,,,,12.7403308213056,190.990628754917,,,,,,,,,86,-0.223662913776934,-78.4683854039758,
19:10:48.770,,,,,,,,,,,,,,,19.6078431372549,,,-0.223662913776934,-78.4683854039758,
19:10:48.804,,,,73,,,,,,,,,,,,,,-0.223662913776934,-78.4683854039758,
19:10:48.861,,,,,,,,,,,,,13.8,,,,,-0.223662913776934,-78.4683854039758,
19:10:48.894,,,,,26.2745098039216,,,,,,,,,,,,,-0.223662913776934,-78.4683854039758,
19:10:48.961,,,,,,,,,,3380,3.4,,,,,,,-0.223662913776934,-78.4683854039758,
19:10:49.018,,57.998062363048,,,,,12.7473449669722,190.997642900584,,,,,,,,0,86,-0.223662913776934,-78.4683854039758,
19:10:49.082,,,,,,,,,,,,,,,19.6078431372549,,,-0.223662913776934,-78.4683854039758,
19:10:49.138,,,,73,,,,,,,,,,,,,,-0.223662913776934,-78.4683854039758,
19:10:49.194,,,,,,,,,,,,,13.8,,,,,-0.223662913776934,-78.4683854039758,
19:10:49.223,,,,,26.2745098039216,,,,,,,,,,,,,-0.223662913776934,-78.4683854039758,
19:10:49.268,,,,,,,,,88,,,,,,,,,-0.223662913776934,-78.4683854039758,
19:10:49.307,,,,,,,,,,3372,3.4,,,,,,,-0.223662913776934,-78.4683854039758,
19:10:49.365,,58.0103185318005,,,,,12.7556216690834,191.005919602695,,,,,,,,-0.225830193796813,86,-0.223662913776934,-78.4683854039758,
19:10:49.436,,,,,,,,,,,,,,,19.2156862745098,,,-0.223662913776934,-78.4683854039758,
19:10:49.460,2783,,60.001303653752,,,,,,,,,,,90.1439964294434,,,,-0.223662913776934,-78.4683854039758,
19:10:49.461,2783,,60.0013349014219,,,,,,,,,,,90.1439964294434,,,,-0.223662913776934,-78.4683854039758,
19:10:49.464,,,60.0014831863,,,,,,,,,,,90.1439964294434,,,,-0.223451899364591,-78.4683113917708,
19:10:49.465,2783,,,,,,,,,,,,,,,,,-0.223451899364591,-78.4683113917708,
19:10:49.492,,,,73,,,,,,,,,,,,,,-0.223451899364591,-78.4683113917708,
19:10:49.498,,,60.0027569878764,,,,,,,,,,,90.1438110351562,,,,-0.223451899364591,-78.4683113917708,
19:10:49.499,2790.9854579716,,,,,,,,,,,,,,,,,-0.223451899364591,-78.4683113917708,
19:10:49.578,,,,,,,,,,,,,13.7,,,,,-0.223451899364591,-78.4683113917708,
19:10:49.675,,,,,26.2745098039216,,,,,,,,,,,,,-0.223451899364591,-78.4683113917708,
19:10:49.859,,,,,,,,,,3327,3.3,,,,,,,-0.223451899364591,-78.4683113917708,
19:10:49.964,,58.0307259377978,,,,,12.7697649064445,191.020062840056,,,,,,,,-0.18278260532228,85,-0.223451899364591,-78.4683113917708,
19:10:50.057,,,,,,,,,,,,,,,19.2156862745098,,,-0.223451899364591,-78.4683113917708,
19:10:50.159,,,,73,,,,,,,,,,,,,,-0.223451899364591,-78.4683113917708,
19:10:50.268,,,,,,,,,,,,,13.7,,,,,-0.223451899364591,-78.4683113917708,
19:10:50.359,,,,,26.2745098039216,,,,,,,,,,,,,-0.223451899364591,-78.4683113917708,
19:10:50.437,2782,,60.035607654346,,,,,,,,,,,88.1639991760254,,,,-0.223451899364591,-78.4683113917708,
19:10:50.446,2782,,60.0359101505502,,,,,,,,,,,88.1639991760254,,,,-0.22324712947011,-78.4682318475097,
19:10:50.453,2782,,60.0361688684477,,,,,,,,,,,88.1639991760254,,,,-0.22324712947011,-78.4682318475097,
19:10:50.464,,,,,,,,,89,,,,,,,,,-0.22324712947011,-78.4682318475097,
19:10:50.495,2788.70454471204,,60.0376221320005,,,,,,,,,,,88.1725410461426,,,,-0.22324712947011,-78.4682318475097,
19:10:50.564,,,,,,,,,,3152,3.2,,,,,,,-0.22324712947011,-78.4682318475097,
19:10:50.676,,58.0531759197416,,,,,12.7862012419722,191.036499175584,,,,,,,,-0.426933674402107,83,-0.22324712947011,-78.4682318475097,
19:10:50.738,,,,,,,,,,,,,,,18.0392156862745,,,-0.22324712947011,-78.4682318475097,
19:10:50.773,,,,73,,,,,,,,,,,,,,-0.22324712947011,-78.4682318475097,
19:10:50.843,,,,,,,,,,,,,13.7,,,,,-0.22324712947011,-78.4682318475097,
19:10:50.888,,,,,23.921568627451,,,,,,,,,,,,,-0.22324712947011,-78.4682318475097,
19:10:50.926,,,,,,,,,,2463,2.5,,,,,,,-0.22324712947011,-78.4682318475097,
19:10:50.974,,58.062924489426,,,,,12.7931547083056,191.043452641917,,,,,,,,,84,-0.22324712947011,-78.4682318475097,
19:10:51.307,,,,,,,,,,,,,,,17.6470588235294,,,-0.22324712947011,-78.4682318475097,
19:10:51.421,,,,73,,,,,,,,,,,,,,-0.22324712947011,-78.4682318475097,
19:10:51.488,2781,,60.0715059739987,,,,,,,,,,,87.5159980773926,,,,-0.22324712947011,-78.4682318475097,
19:10:51.492,2781,,60.0716291306243,,,,,,,,,,,87.5159980773926,,,,-0.223042024299502,-78.4681560751051,
19:10:51.495,2786.65787861295,,60.071737609873,,,,,,,,,,,87.5181335449219,,,,-0.223042024299502,-78.4681560751051,
19:10:51.512,,,,,,,,,,,,,13.6,,,,,-0.223042024299502,-78.4681560751051,
19:10:51.529,,,,,23.1372549019608,,,,,,,,,,,,,-0.223042024299502,-78.4681560751051,
19:10:51.600,,,,,,,,,90,,,,,,,,,-0.223042024299502,-78.4681560751051,
19:10:51.704,,,,,,,,,,2615,2.6,,,,,,,-0.223042024299502,-78.4681560751051,
19:10:51.791,,58.0895952172544,,,,,12.8122060156389,191.06250394925,,,,,,,,,84,-0.223042024299502,-78.4681560751051,
19:10:51.945,,,,,,,,,,,,,,,21.9607843137255,,,-0.223042024299502,-78.4681560751051,
19:10:51.996,,,,73,,,,,,,,,,,,,,-0.223042024299502,-78.4681560751051,
19:10:52.053,,,,,,,,,,,,,13.5,,,,,-0.223042024299502,-78.4681560751051,
19:10:52.091,,,,,81.1764705882353,,,,,,,,,,,,,-0.223042024299502,-78.4681560751051,
19:10:52.180,,,,,,,,,,2669,2.7,,,,,,,-0.223042024299502,-78.4681560751051,
19:10:52.232,,58.1050904066094,,,,,12.8227422315834,191.073040165195,,,,,,,,,86,-0.223042024299502,-78.4681560751051,
19:10:52.281,,,,,,,,,,,,,,,40,,,-0.223042024299502,-78.4681560751051,
19:10:52.316,,,,73,,,,,,,,,,,,,,-0.223042024299502,-78.4681560751051,
19:10:52.387,,,,,,,,,,,,,13.5,,,,,-0.223042024299502,-78.4681560751051,
19:10:52.408,,,,,85.0980392156863,,,,,,,,,,,,,-0.223042024299502,-78.4681560751051,
19:10:52.459,2780,,60.10561819366,,,,,,,,,,,88.4159980773926,,,,-0.223042024299502,-78.4681560751051,
19:10:52.461,,,,,,,,,90,,,,,,,,,-0.223042024299502,-78.4681560751051,
19:10:52.462,2780,,60.1057241630211,,,,,,,,,,,88.4159980773926,,,,-0.222837128676474,-78.4680746030062,
19:10:52.488,2785.52355775147,,60.1066555337708,,,,,,,,,,,88.4139999389648,,,,-0.222837128676474,-78.4680746030062,
19:10:52.499,,,,,,,,,,2674,2.7,,,,,,,-0.222837128676474,-78.4680746030062,
19:10:52.534,,58.1160807763034,,,,,12.8300474596667,191.080345393278,,,,,,,,0.598031296520668,87,-0.222837128676474,-78.4680746030062,
19:10:52.581,,,,,,,,,,,,,,,34.5098039215686,,,-0.222837128676474,-78.4680746030062,
19:10:52.654,,,,73,,,,,,,,,,,,,,-0.222837128676474,-78.4680746030062,
19:10:52.719,,,,,,,,,,,,,13.4,,,,,-0.222837128676474,-78.4680746030062,
19:10:52.736,,,,,83.1372549019608,,,,,,,,,,,,,-0.222837128676474,-78.4680746030062,
19:10:52.786,,,,,,,,,,2714,2.7,,,,,,,-0.222837128676474,-78.4680746030062,
19:10:52.834,,58.1273321920893,,,,,12.8373648552222,191.087662788834,,,,,,,,0.597627098894012,88,-0.222837128676474,-78.4680746030062,
19:10:52.876,,,,,,,,,,,,,,,34.5098039215686,,,-0.222837128676474,-78.4680746030062,
19:10:52.912,,,,73,,,,,,,,,,,,,,-0.222837128676474,-78.4680746030062,
19:10:52.983,,,,,83.5294117647059,,,,,,,,,,,,,-0.222837128676474,-78.4680746030062,
19:10:52.985,,,,,,,,,,,,,13.5,,,,,-0.222837128676474,-78.4680746030062,
19:10:53.018,,,,,,,,,90,,,,,,,,,-0.222837128676474,-78.4680746030062,
19:10:53.063,,,,,,,,,,2739,2.7,,,,,,,-0.222837128676474,-78.4680746030062,
19:10:53.121,,58.1384771810088,,,,,12.8444629315556,191.094760865167,,,,,,,,1.0443871385044,89,-0.222837128676474,-78.4680746030062,
19:10:53.156,,,,,,,,,,,,,,,34.1176470588235,,,-0.222837128676474,-78.4680746030062,
19:10:53.212,,,,73,,,,,,,,,,,,,,-0.222837128676474,-78.4680746030062,
19:10:53.285,,,,,,,,,,,,,13.5,,,,,-0.222837128676474,-78.4680746030062,
19:10:53.308,,,,,83.1372549019608,,,,,,,,,,,,,-0.222837128676474,-78.4680746030062,
19:10:53.367,,,,,,,,,,2780,2.8,,,,,,,-0.222837128676474,-78.4680746030062,
19:10:53.424,,58.1506389468387,,,,,12.8520555715556,191.102353505167,,,,,,,,0.931773034661687,90,-0.222837128676474,-78.4680746030062,
19:10:53.457,2778,,60.146958337854,,,,,,,,,,,93.7079956054688,,,,-0.222627497278154,-78.467983994633,
19:10:53.464,2778,,60.1472369926649,,,,,,,,,,,93.7079956054688,,,,-0.222627497278154,-78.467983994633,
19:10:53.465,2778,,,,,,,,,,,,,,,,,-0.222627497278154,-78.467983994633,
19:10:53.477,,,,,,,,,,,,,,,33.3333333333333,,,-0.222627497278154,-78.467983994633,
19:10:53.522,2784.10516717956,,60.1496678018356,,,,,,,,,,,93.6899162292481,,,,-0.222627497278154,-78.467983994633,
19:10:53.523,,,,73,,,,,,,,,,,,,,-0.222627497278154,-78.467983994633,
19:10:53.601,,,,,70.5882352941177,,,,,,,,,,,,,-0.222627497278154,-78.467983994633,
19:10:53.611,,,,,,,,,,,,,13.5,,,,,-0.222627497278154,-78.467983994633,
19:10:53.650,,,,,,,,,90,,,,,,,,,-0.222627497278154,-78.467983994633,
19:10:53.696,,,,,,,,,,2798,2.8,,,,,,,-0.222627497278154,-78.467983994633,
19:10:53.743,,58.1637965882569,,,,,12.8601148146667,191.110412748278,,,,,,,,0.91907704041054,91,-0.222627497278154,-78.467983994633,
19:10:53.783,,,,,,,,,,,,,,,23.1372549019608,,,-0.222627497278154,-78.467983994633,
19:10:53.818,,,,73,,,,,,,,,,,,,,-0.222627497278154,-78.467983994633,
19:10:53.895,,,,,,,,,,,,,13.5,,,,,-0.222627497278154,-78.467983994633,
19:10:53.927,,,,,47.843137254902,,,,,,,,,,,,,-0.222627497278154,-78.467983994633,
19:10:53.985,,,,,,,,,,2834,2.8,,,,,,,-0.222627497278154,-78.467983994633,
19:10:54.047,,58.1762988219046,,,,,12.8677782482222,191.118076181834,,,,,,,,0.687092950676428,91,-0.222627497278154,-78.467983994633,
19:10:54.102,,,,,,,,,,,,,,,21.9607843137255,,,-0.222627497278154,-78.467983994633,
19:10:54.158,,,,73,,,,,,,,,,,,,,-0.222627497278154,-78.467983994633,
19:10:54.229,,,,,,,,,,,,,13.3,,,,,-0.222627497278154,-78.467983994633,
19:10:54.235,,,,,25.4901960784314,,,,,,,,,,,,,-0.222627497278154,-78.467983994633,
19:10:54.281,,,,,,,,,90,,,,,,,,,-0.222627497278154,-78.467983994633,
19:10:54.319,,,,,,,,,,2848,2.8,,,,,,,-0.222627497278154,-78.467983994633,
19:10:54.358,,58.1891274827453,,,,,12.8756481102222,191.125946043834,,,,,,,,0.449082351410281,91,-0.222627497278154,-78.467983994633,
19:10:54.395,,,,,,,,,,,,,,,16.8627450980392,,,-0.222627497278154,-78.467983994633,
19:10:54.443,,,,73,,,,,,,,,,,,,,-0.222627497278154,-78.467983994633,
19:10:54.489,2776,,60.1931859973779,,,,,,,,,,,96.5519989013672,,,,-0.222627497278154,-78.467983994633,
19:10:54.492,2776,,60.1933330379236,,,,,,,,,,,96.5519989013672,,,,-0.222410196438432,-78.4678785502911,
19:10:54.493,2776,,60.193374451881,,,,,,,,,,,96.5519989013672,,,,-0.222410196438432,-78.4678785502911,
19:10:54.499,2783.3144614737,,60.193658028862,,,,,,,,,,,96.5432991027832,,,,-0.222410196438432,-78.4678785502911,
19:10:54.528,,,,,,,,,,,,,13.6,,,,,-0.222410196438432,-78.4678785502911,
19:10:54.540,,,,,20.7843137254902,,,,,,,,,,,,,-0.222410196438432,-78.4678785502911,
19:10:54.618,,,,,,,,,,2850,2.8,,,,,,,-0.222410196438432,-78.4678785502911,
19:10:54.666,,58.2025930801279,,,,,12.8836112739722,191.133909207584,,,,,,,,0.671164867300504,93,-0.222410196438432,-78.4678785502911,
19:10:54.735,,,,,,,,,,,,,,,17.2549019607843,,,-0.222410196438432,-78.4678785502911,
19:10:54.781,,,,73,,,,,,,,,,,,,,-0.222410196438432,-78.4678785502911,
19:10:54.839,,,,,,,,,,,,,13.4,,,,,-0.222410196438432,-78.4678785502911,
19:10:54.862,,,,,19.2156862745098,,,,,,,,,,,,,-0.222410196438432,-78.4678785502911,
19:10:54.900,,,,,,,,,90,,,,,,,,,-0.222410196438432,-78.4678785502911,
19:10:54.936,,,,,,,,,,2873,2.9,,,,,,,-0.222410196438432,-78.4678785502911,
19:10:54.983,,58.2160296057701,,,,,12.8917108006389,191.14200873425,,,,,,,,,92,-0.222410196438432,-78.4678785502911,
19:10:55.032,,,,,,,,,,,,,,,17.2549019607843,,,-0.222410196438432,-78.4678785502911,
19:10:55.067,,,,73,,,,,,,,,,,,,,-0.222410196438432,-78.4678785502911,
19:10:55.127,,,,,,,,,,,,,13.5,,,,,-0.222410196438432,-78.4678785502911,
19:10:55.151,,,,,19.6078431372549,,,,,,,,,,,,,-0.222410196438432,-78.4678785502911,
19:10:55.186,,,,,,,,,,2877,2.9,,,,,,,-0.222410196438432,-78.4678785502911,
19:10:55.231,,58.2268488225882,,,,,12.8981185083889,191.148416442,,,,,,,,,93,-0.222410196438432,-78.4678785502911,
19:10:55.277,,,,,,,,,,,,,,,18.0392156862745,,,-0.222410196438432,-78.4678785502911,
19:10:55.323,,,,73,,,,,,,,,,,,,,-0.222410196438432,-78.4678785502911,
19:10:55.401,,,,,23.921568627451,,,,,,,,,,,,,-0.222410196438432,-78.4678785502911,
19:10:55.408,,,,,,,,,,,,,13.4,,,,,-0.222410196438432,-78.4678785502911,
19:10:55.437,,,,,,,,,90,,,,,,,,,-0.222410196438432,-78.4678785502911,
19:10:55.440,2775,,60.2367945665419,,,,,,,,,,,97.3079956054687,,,,-0.222410196438432,-78.4678785502911,
19:10:55.445,2775,,60.2370021032121,,,,,,,,,,,97.3079956054687,,,,-0.222189459018409,-78.4677733574063,
19:10:55.446,2775,,,,,,,,,,,,,,,,,-0.222189459018409,-78.4677733574063,
19:10:55.481,,,,,,,,,,2877,2.9,,,,,,,-0.222189459018409,-78.4677733574063,
19:10:55.495,2782.15526866022,,60.2393049599305,,,,,,,,,,,97.3013557434082,,,,-0.222189459018409,-78.4677733574063,
19:10:55.518,,58.2390017017715,,,,,12.9054544452778,191.155752378889,,,,,,,,,92,-0.222189459018409,-78.4677733574063,
19:10:55.560,,,,,,,,,,,,,,,18.0392156862745,,,-0.222189459018409,-78.4677733574063,
19:10:55.598,,,,73,,,,,,,,,,,,,,-0.222189459018409,-78.4677733574063,
19:10:55.678,,,,,,,,,,,,,13.5,,,,,-0.222189459018409,-78.4677733574063,
19:10:55.693,,,,,23.921568627451,,,,,,,,,,,,,-0.222189459018409,-78.4677733574063,
19:10:55.754,,,,,,,,,,2873,2.9,,,,,,,-0.222189459018409,-78.4677733574063,
19:10:55.809,,58.2513233067894,,,,,12.9128976516111,191.163195585223,,,,,,,,,92,-0.222189459018409,-78.4677733574063,
19:10:55.871,,,,,,,,,,,,,,,18.0392156862745,,,-0.222189459018409,-78.4677733574063,
19:10:55.930,,,,73,,,,,,,,,,,,,,-0.222189459018409,-78.4677733574063,
19:10:55.989,,,,,,,,,,,,,13.7,,,,,-0.222189459018409,-78.4677733574063,
19:10:56.027,,,,,24.3137254901961,,,,,,,,,,,,,-0.222189459018409,-78.4677733574063,
19:10:56.072,,,,,,,,,90,,,,,,,,,-0.222189459018409,-78.4677733574063,
19:10:56.118,,,,,,,,,,2856,2.9,,,,,,,-0.222189459018409,-78.4677733574063,
19:10:56.156,,58.2655371179768,,,,,12.9216569678334,191.171954901445,,,,,,,,-0.236836613894638,91,-0.222189459018409,-78.4677733574063,
19:10:56.197,,,,,,,,,,,,,,,18.0392156862745,,,-0.222189459018409,-78.4677733574063,
19:10:56.243,,,,73,,,,,,,,,,,,,,-0.222189459018409,-78.4677733574063,
19:10:56.614,,,,,23.921568627451,,,,,,,,,,,,,-0.222189459018409,-78.4677733574063,
19:10:56.634,,,,,,,,,,,,,13.7,,,,,-0.222189459018409,-78.4677733574063,
19:10:56.637,2773,,60.2903047540522,,,,,,,,,,,96.4439964294434,,,,-0.222189459018409,-78.4677733574063,
19:10:56.643,2773,,60.2905850286042,,,,,,,,,,,96.4439964294434,,,,-0.222189459018409,-78.4677733574063,
19:10:56.644,2773,,,,,,,,,,,,,,,,,-0.221970942802727,-78.4676656499505,
19:10:56.649,2780.82745669837,,60.2908252926937,,,,,,,,,,,96.4499702453613,,,,-0.221970942802727,-78.4676656499505,
19:10:56.659,,,,,,,,,,2818,2.8,,,,,,,-0.221970942802727,-78.4676656499505,
19:10:56.695,,58.2869521443397,,,,,12.9351350228334,191.185432956445,,,,,,,,-0.569231066281812,90,-0.221970942802727,-78.4676656499505,
19:10:56.742,,,,,,,,,,,,,,,18.0392156862745,,,-0.221970942802727,-78.4676656499505,
19:10:56.780,,,,73,,,,,,,,,,,,,,-0.221970942802727,-78.4676656499505,
19:10:56.854,,,,,,,,,,,,,13.8,,,,,-0.221970942802727,-78.4676656499505,
19:10:56.857,,,,,24.3137254901961,,,,,,,,,,,,,-0.221970942802727,-78.4676656499505,
19:10:56.903,,,,,,,,,90,,,,,,,,,-0.221970942802727,-78.4676656499505,
19:10:56.938,,,,,,,,,,2822,2.8,,,,,,,-0.221970942802727,-78.4676656499505,
19:10:56.995,,58.2992104463376,,,,,12.9427053633889,191.193003297,,,,,,,,,91,-0.221970942802727,-78.4676656499505,
19:10:57.062,,,,,,,,,,,,,,,18.0392156862745,,,-0.221970942802727,-78.4676656499505,
19:10:57.120,,,,73,,,,,,,,,,,,,,-0.221970942802727,-78.4676656499505,
19:10:57.174,,,,,,,,,,,,,13.7,,,,,-0.221970942802727,-78.4676656499505,
19:10:57.215,,,,,23.921568627451,,,,,,,,,,,,,-0.221970942802727,-78.4676656499505,
19:10:57.261,,,,,,,,,,2817,2.8,,,,,,,-0.221970942802727,-78.4676656499505,
19:10:57.297,,58.3115642923249,,,,,12.9503404529722,191.200638386584,,,,,,,,,91,-0.221970942802727,-78.4676656499505,
19:10:57.343,,,,,,,,,,,,,,,18.0392156862745,,,-0.221970942802727,-78.4676656499505,
19:10:57.380,,,,73,,,,,,,,,,,,,,-0.221970942802727,-78.4676656499505,
19:10:57.453,,,,,23.921568627451,,,,,,,,,,,,,-0.221970942802727,-78.4676656499505,
19:10:57.455,,,,,,,,,,,,,13.6,,,,,-0.221970942802727,-78.4676656499505,
19:10:57.459,2772,,60.325501437451,,,,,,,,,,,95.039998626709,,,,-0.221970942802727,-78.4676656499505,
19:10:57.462,2772,,60.3256606917535,,,,,,,,,,,95.039998626709,,,,-0.22175410296768,-78.4675593674183,
19:10:57.463,2772,,60.325672797245,,,,,,,,,,,95.039998626709,,,,-0.22175410296768,-78.4675593674183,
19:10:57.466,2779.37329179655,,60.325806109966,,,,,,,,,,,95.0463912963867,,,,-0.22175410296768,-78.4675593674183,
19:10:57.498,,,,,,,,,90,,,,,,,,,-0.22175410296768,-78.4675593674183,
19:10:57.544,,,,,,,,,,2807,2.8,,,,,,,-0.22175410296768,-78.4675593674183,
19:10:57.598,,58.3234962236002,,,,,12.9578698654722,191.208167799084,,,,,,,,,90,-0.22175410296768,-78.4675593674183,
19:10:57.635,,,,,,,,,,,,,,,18.0392156862745,,,-0.22175410296768,-78.4675593674183,
19:10:57.680,,,,73,,,,,,,,,,,,,,-0.22175410296768,-78.4675593674183,
19:10:57.736,,,,,,,,,,,,,13.7,,,,,-0.22175410296768,-78.4675593674183,
19:10:57.752,,,,,23.921568627451,,,,,,,,,,,,,-0.22175410296768,-78.4675593674183,
19:10:57.787,,,,,,,,,,2784,2.8,,,,,,,-0.22175410296768,-78.4675593674183,
19:10:57.823,,58.3321434941768,,,,,12.9634449367222,191.213742870334,,,,,,,,-0.246207369969443,89,-0.22175410296768,-78.4675593674183,
19:10:57.873,,,,,,,,,,,,,,,18.0392156862745,,,-0.22175410296768,-78.4675593674183,
19:10:57.919,,,,73,,,,,,,,,,,,,,-0.22175410296768,-78.4675593674183,
19:10:58.000,,,,,,,,,,,,,13.8,,,,,-0.22175410296768,-78.4675593674183,
19:10:58.002,,,,,23.921568627451,,,,,,,,,,,,,-0.22175410296768,-78.4675593674183,
19:10:58.039,,,,,,,,,90,,,,,,,,,-0.22175410296768,-78.4675593674183,
19:10:58.078,,,,,,,,,,2778,2.8,,,,,,,-0.22175410296768,-78.4675593674183,
19:10:58.120,,58.3435067590293,,,,,12.9707763908334,191.221074324445,,,,,,,,-0.493705248211202,89,-0.22175410296768,-78.4675593674183,
19:10:58.160,,,,,,,,,,,,,,,18.0392156862745,,,-0.22175410296768,-78.4675593674183,
19:10:58.200,,,,73,,,,,,,,,,,,,,-0.22175410296768,-78.4675593674183,
